X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
3.62889,50.14158,train,1.318994457082273E10,100.0,0.9999999999989715
4.18568,50.04764,train,6.02803366825091E9,100.0,0.9999999999977496
5.36933,48.5016,train,8.083243585003592E9,100.0,0.9999999999983218
5.66273,48.94535,train,5.788735170164499E9,100.0,0.9999999999976565
0.21048,48.76249,train,0.17466173782270705,100.0,0.9279292277346387
0.08458,48.57947,train,0.22368746390071964,100.0,0.9428218510088299
0.68232,47.33219,train,1.0490248139321504E-11,8.39063694197597E-9,7.732922586690796E-10
0.27617,47.50352,train,6.884417468281136E-12,5.262204987229859E-9,5.074872075835733E-10
2.51599,49.60321,train,1.0721054073620369E8,100.0,0.9999999998734668
2.93068,49.69402,train,1.0721054073620369E8,100.0,0.9999999998734668
1.96371,50.40236,train,3.2538289959618E7,100.0,0.9999999995830852
2.08027,50.76814,train,1.4870563430400632E7,100.0,0.9999999990877483
-1.23997,49.44819,train,1.673686017440506E-14,1.3350930651801647E-11,1.2337634196443054E-12
4.866667,49.95,train,1.0916625383299171E10,100.0,0.9999999999987573
-0.74,42.75,train,4.347596819879453E9,100.0,0.9999999999968797
-0.524265,42.682448,train,4.347596819879453E9,100.0,0.9999999999968797
0.61398,45.8895,train,0.015542614413863792,45.94661118584025,0.5339579623587282
3.06629,47.3553,train,1.1310305130133705E7,100.0,0.9999999988005897
2.63467,47.76971,train,2.1028617688178685E7,100.0,0.9999999993548936
1.9981,48.47228,train,0.01165868573015032,40.38722737062185,0.4621990579310796
1.7135,48.51826,train,0.01254316608885662,41.00366952049198,0.4804179430889833
-1.24548,43.2207,train,0.022475843318924625,62.56215745126394,0.6236094072593918
-1.01229,43.40977,train,0.0017111768709262949,4.434206322948007,0.11201093463046426
0.25691,43.80823,train,0.02177119718506481,61.15242330692309,0.6161038755641158
0.45989,43.63435,train,0.005522577601421949,17.985194940352873,0.28931780607835517
1.49186,46.80524,train,4.471826879888805E-11,2.5999985009315056E-8,3.2964225952284476E-9
7.14044,47.42292,train,25.34026176956273,100.0,0.9994649448263612
6.94208,47.37726,train,94.66845882476082,100.0,0.9998567236323275
7.28847,44.02824,train,0.2969385071023041,100.0,0.9563107474958175
7.49167,44.12472,train,2.9398100965786755E8,100.0,0.9999999999538552
7.120686,49.949959,train,8.69647481458258E9,100.0,0.9999999999984401
6.388852,49.821377,train,5.788735170164499E9,100.0,0.9999999999976565
-3.509239,55.599316,train,3923606.3172275443,100.0,0.9999999965425439
-3.492232,55.15019,train,1565052.8421346615,100.0,0.999999991332116
-3.887526,52.574518,train,8.246051148127345E-11,2.983912844368674E-8,6.07860500430325E-9
-4.100998,52.197004,train,8.246051148127345E-11,2.983912844368674E-8,6.07860500430325E-9
-1.6846,55.22,train,1.2078487590622479E8,100.0,0.9999999998876872
24.1,56.59,train,6.821674761767079E9,100.0,0.9999999999980114
9.13524,47.63576,train,2.123970976648334E-12,1.5757517069569814E-9,1.5656925299377426E-10
8.86073,47.3246,train,0.039995586626494384,87.65831232869547,0.7467256990325388
7.70736,52.243706,train,4.1978501489943724E9,100.0,0.9999999999967684
11.181821,45.687529,train,3.1939560172319706E10,100.0,0.9999999999995752
16.108038,46.872485,train,1.3781959991955117,100.0,0.9902528596679357
15.521537,46.655075,train,9.144882435155099E-5,0.13185223963607043,0.006696042386313839
-1.09719,51.510503,train,0.22368746390071964,100.0,0.9428218510088299
4.95,51.6,train,0.29632966284758355,100.0,0.9562249122305483
4.452036,51.174354,train,2167113.7288333033,100.0,0.999999993740201
