Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
1.91564E-3,5.673075116,0.123738594,0.227040816,0.264102564,0
1.93952E-3,5.867027267,0.125088309,0.224489796,0.264102564,0
1.94851E-3,6.061877908,0.125595006,0.221938776,0.264102564,0
2.01638E-3,6.263516284,0.129404015,0.219387755,0.264102564,0
2.14201E-3,6.679355982,0.136366997,0.214285714,0.264102564,0
2.17526E-3,6.896882376,0.138191309,0.211734694,0.264102564,0
2.28418E-3,7.342826795,0.144113439,0.206632653,0.264102564,0
2.33522E-3,7.576348971,0.146860811,0.204081633,0.264102564,0
2.34976E-3,8.044846658,0.147639864,0.198979592,0.264102564,0
2.37413E-3,8.543046019,0.148943022,0.191326531,0.264102564,0
2.57161E-3,8.771958726,0.159358092,0.191326531,0.266666667,0
2.61569E-3,9.033528204,0.161648323,0.18877551,0.266666667,0
2.86209E-3,9.319737643,0.174222718,0.18622449,0.269230769,0
2.8642E-3,9.606157313,0.174328381,0.183673469,0.269230769,0
3.02871E-3,9.812019028,0.182513842,0.181122449,0.269230769,0
3.16209E-3,10.233662756,0.189032122,0.178571429,0.284615385,0
3.2866E-3,10.5623231,0.195024029,0.176020408,0.284615385,0
3.33945E-3,10.896268342,0.19754055,0.173469388,0.284615385,0
3.4658E-3,11.242848325,0.20349356,0.170918367,0.284615385,0
4.11196E-3,11.654044537,0.232607847,0.168367347,0.284615385,0
4.11196E-3,12.065240748,0.232607847,0.163265306,0.284615385,0
4.22108E-3,12.487349231,0.237315832,0.163265306,0.287179487,0
4.80978E-3,12.968327394,0.261750012,0.160714286,0.287179487,0
4.88915E-3,13.457242466,0.264925016,0.158163265,0.292307692,0
4.96418E-3,13.953660366,0.267901368,0.155612245,0.292307692,0
5.20671E-3,14.474330945,0.277359589,0.153061224,0.292307692,0
5.46184E-3,15.020514489,0.287049074,0.150510204,0.292307692,0
5.47499E-3,17.206564363,0.287541719,0.140306122,0.292307692,0
5.52258E-3,17.985234186,0.289317806,0.135204082,0.292307692,0
5.59006E-3,18.313069676,0.291821441,0.135204082,0.294871795,0
5.64943E-3,20.555031028,0.294009566,0.125,0.297435897,0
5.7234E-3,21.12737138,0.29671698,0.12244898,0.297435897,0
6.2347E-3,21.651004921,0.314877644,0.119897959,0.297435897,0
6.34274E-3,21.761645118,0.318595496,0.119897959,0.3,0
6.49032E-3,22.410677096,0.323609618,0.117346939,0.3,0
6.66406E-3,23.07708296,0.32941865,0.114795918,0.3,0
6.8214E-3,23.759222517,0.334593846,0.112244898,0.305128205,0
6.95697E-3,24.454919112,0.338989444,0.109693878,0.305128205,0
7.56105E-3,25.211024429,0.357890034,0.107142857,0.305128205,0
7.56105E-3,28.991551017,0.357890034,0.091836735,0.305128205,0
7.76969E-3,29.768520323,0.364169261,0.091836735,0.320512821,0
8.24454E-3,30.592974066,0.378012333,0.089285714,0.320512821,0
8.682E-3,32.285628034,0.390242709,0.084183673,0.325641026,0
8.88132E-3,33.173759856,0.395656986,0.081632653,0.325641026,0
9.55033E-3,35.016925159,0.413147683,0.076530612,0.325641026,0
9.56087E-3,35.973011971,0.413414973,0.073979592,0.325641026,0
1.0085E-2,36.903175906,0.426414443,0.071428571,0.325641026,0
1.02837E-2,38.014558927,0.431193193,0.068877551,0.333333333,0
1.10574E-2,38.775720712,0.449065887,0.066326531,0.333333333,0
1.14473E-2,39.15928546,0.457653331,0.066326531,0.335897436,0
1.15547E-2,40.314754097,0.459972541,0.06377551,0.335897436,0
1.25432E-2,41.003693155,0.480417943,0.06122449,0.341025641,0
1.34902E-2,41.663778838,0.498605683,0.06122449,0.343589744,0
1.36409E-2,43.027864256,0.501381241,0.058673469,0.343589744,0
1.40479E-2,44.724631215,0.508731553,0.053571429,0.343589744,0
1.55426E-2,45.946211117,0.533957962,0.053571429,0.348717949,0
1.55988E-2,47.506089103,0.534855474,0.051020408,0.351282051,0
1.60971E-2,49.115794514,0.542668962,0.048469388,0.351282051,0
1.61105E-2,53.946252413,0.542875722,0.040816327,0.351282051,0
1.63375E-2,55.580001423,0.546346123,0.038265306,0.351282051,0
1.65443E-2,55.77478143,0.549462718,0.035714286,0.351282051,0
1.80399E-2,57.183009924,0.570781523,0.035714286,0.353846154,0
1.82787E-2,57.407869171,0.574000213,0.035714286,0.356410256,0
1.8909E-2,59.298769241,0.582268729,0.033163265,0.356410256,0
1.98605E-2,59.914971045,0.594159329,0.030612245,0.356410256,0
2.17712E-2,61.15242513,0.616103876,0.030612245,0.358974359,0
2.23619E-2,61.53495465,0.622415213,0.030612245,0.361538462,0
2.24758E-2,62.561767399,0.623609407,0.028061224,0.364102564,0
2.26129E-2,63.796243228,0.625035154,0.028061224,0.366666667,0
2.38509E-2,64.873797741,0.637442099,0.025510204,0.366666667,0
2.55482E-2,66.351067414,0.653174876,0.025510204,0.369230769,0
2.67982E-2,69.030885634,0.663914941,0.022959184,0.369230769,0
2.74602E-2,71.776909656,0.66933853,0.020408163,0.369230769,0
2.98286E-2,74.759772714,0.687385484,0.017857143,0.369230769,0
2.99284E-2,75.033483848,0.688102237,0.015306122,0.369230769,0
3.09565E-2,77.855420136,0.695304692,0.015306122,0.376923077,0
3.10264E-2,80.958061535,0.695782586,0.012755102,0.382051282,0
3.30698E-2,84.265043858,0.709112354,0.010204082,0.382051282,0
3.39845E-2,84.713200459,0.714708012,0.007653061,0.382051282,0
3.99956E-2,87.658318881,0.746725699,0.007653061,0.384615385,0
4.11022E-2,88.200503482,0.751852595,0.007653061,0.387179487,0
4.15504E-2,88.420079955,0.753870339,0.007653061,0.38974359,0
4.28697E-2,88.944537837,0.759624117,0.005102041,0.38974359,0
4.76295E-2,90.836716437,0.778320841,0.005102041,0.392307692,0
5.55154E-2,93.971624446,0.80362663,0.005102041,0.394871795,0
5.94397E-2,98.9328523,0.814182189,0.00255102,0.394871795,0
6.02838E-2,100,0.816306064,0.00255102,0.4,0
6.29542E-2,100,0.82271664,0,0.4,0
7.65545E-2,100,0.849471028,0,0.402564103,0
1.51334E-1,100,0.917733878,0,0.405128205,0
1.74662E-1,100,0.927929228,0,0.407692308,0
2.13722E-1,100,0.9403148,0,0.41025641,0
2.23687E-1,100,0.942821851,0,0.412820513,0
2.47847E-1,100,0.948106196,0,0.417948718,0
2.9633E-1,100,0.956224912,0,0.420512821,0
2.96939E-1,100,0.956310747,0,0.423076923,0
4.63558E-1,100,0.971567783,0,0.425641026,0
6.05615E-1,100,0.978090898,0,0.430769231,0
9.36223E-1,100,0.985717146,0,0.433333333,0
1E0,100,0.986615869,0,0.435897436,0
