lon,lat,BankVole_AllData_RUN2 logistic values
28.3958333333333,70.8958333333333,0.33626142
18.6875,70.0625,3.9673185E-7
22.0208333333333,69.8125,0.5064083
22.8125,69.8125,0.033136506
26.8541666666667,69.8125,3.9630968E-12
26.8541666666667,69.7708333333333,3.9630968E-12
32.3958333333333,69.7291666666667,0.02376711
23.4375,69.5625,6.43338E-13
30.2291666666667,69.5625,0.06380683
29.3958333333333,69.4791666666667,0.11606024
31.0208333333333,69.3125,0.16144466
23.4791666666667,69.1875,0.0012358848
20.0208333333333,69.1458333333333,0.7579344
22.6041666666667,69.1041666666667,1.2793795E-12
31.7291666666667,69.1041666666667,0.06380683
23.7291666666667,69.0208333333333,7.881246E-12
28.2291666666667,68.8958333333333,1.38014915E-8
28.8541666666667,68.7708333333333,7.881246E-12
18.6041666666667,68.6041666666667,4.8764813E-4
22.2708333333333,68.3958333333333,0.0024547535
33.7708333333333,68.3958333333333,1.2793795E-12
35.9791666666667,68.3958333333333,3.3261572E-4
21.9375,68.3541666666667,7.881246E-12
24.4375,68.2291666666667,0.04229435
16.2291666666667,68.1041666666667,0.37443164
21.8958333333333,68.1041666666667,6.195112E-6
31.3958333333333,68.0625,1.2793795E-12
31.9791666666667,68.0625,2.7446452E-8
29.6041666666667,68.0208333333333,5.048623E-10
30.2291666666667,67.7291666666667,3.1100578E-9
34.4791666666667,67.7291666666667,1.2793795E-12
31.0625,67.6458333333333,3.1100578E-9
17.0208333333333,67.6041666666667,4.8764813E-4
30.1875,67.6041666666667,3.1400793E-12
32.7708333333333,67.5208333333333,2.7446452E-8
14.3958333333333,67.2708333333333,0.4956862
23.3125,67.2291666666667,0.25582093
28.4375,67.0625,2.7446452E-8
22.7708333333333,66.9791666666667,5.5668453E-10
29.4375,66.8958333333333,2.7446452E-8
15.7291666666667,66.8541666666667,0.4319107
22.5208333333333,66.7708333333333,2.217966E-10
23.6041666666667,66.7291666666667,0.0030846093
35.4375,66.6458333333333,8.987161E-11
26.5208333333333,66.6041666666667,0.0030846093
27.8125,66.5625,5.123783E-5
28.9791666666667,66.5625,0.0012757529
21.4375,66.5208333333333,4.386559E-10
13.2708333333333,66.4791666666667,0.044087615
19.1041666666667,66.4791666666667,5.0572334E-13
24.3541666666667,66.3958333333333,0.0015620461
30.4791666666667,66.3958333333333,1.6518217E-7
14.0208333333333,66.3541666666667,0.007703371
22.7708333333333,66.2708333333333,5.5668453E-10
17.5208333333333,66.2291666666667,1.2391224E-9
22.3125,66.2291666666667,0.14807765
29.7708333333333,66.1041666666667,0.07161101
33.2708333333333,66.1041666666667,2.217966E-10
33.8541666666667,66.1041666666667,4.544158E-11
26.6458333333333,65.9791666666667,0.0015620461
19.6041666666667,65.9375,1.100977E-9
24.2291666666667,65.8958333333333,0.0029899718
30.7291666666667,65.8958333333333,3.1100578E-9
30.7708333333333,65.8958333333333,3.1100578E-9
33.7291666666667,65.8541666666667,2.217966E-10
26.1458333333333,65.6875,5.5668453E-10
34.6875,65.6041666666667,8.887242E-18
15.3125,65.5208333333333,4.3533264E-11
32.8541666666667,65.4375,5.5668453E-10
17.6041666666667,65.3125,0.037042063
28.6875,65.2291666666667,0.14807765
33.1458333333333,65.1875,2.5907924E-5
-13.6875,65.1458333333333,0.21099676
30.4375,65.1458333333333,5.5668453E-10
15.5625,65.1041666666667,1.4850335E-6
18.3958333333333,65.0625,3.0018965E-4
17.5625,64.9375,7.9643615E-7
24.9375,64.8958333333333,0.008497271
29.9791666666667,64.8958333333333,5.5668453E-10
13.8958333333333,64.8125,2.1368939E-4
15.3125,64.7291666666667,0.6143925
30.1875,64.7291666666667,5.5668453E-10
30.3958333333333,64.2708333333333,5.1823637E-4
29.4791666666667,64.1875,2.9626057E-5
34.7708333333333,64.0625,4.3026597E-14
26.1458333333333,63.9375,0.008497271
30.4791666666667,63.9375,1.07991924E-13
28.6458333333333,63.8958333333333,2.0595327E-5
23.5208333333333,63.8541666666667,0.015290371
34.2708333333333,63.8541666666667,1.7033675E-5
22.6458333333333,63.8125,6.293183E-8
36.8958333333333,63.7708333333333,1.0542001E-11
11.2708333333333,63.6458333333333,0.57542527
14.0625,63.6458333333333,0.17325434
23.9791666666667,63.6458333333333,0.008497271
29.3125,63.5208333333333,0.00472747
33.5625,63.3958333333333,2.744765E-11
35.8125,63.3958333333333,5.5668453E-10
23.1458333333333,63.3541666666667,0.025283843
31.6875,63.3125,2.4212166E-9
25.7708333333333,63.2708333333333,3.8609345E-4
36.4375,63.2708333333333,5.5668453E-10
26.0208333333333,63.1875,0.01234182
22.6458333333333,63.1041666666667,0.13745615
27.0208333333333,63.1041666666667,6.074401E-12
31.6875,62.9791666666667,7.328482E-12
9.89583333333333,62.9375,0.74603784
24.3541666666667,62.8541666666667,3.7158676E-5
30.6041666666667,62.8125,8.1453226E-11
31.1875,62.8125,4.1864795E-4
33.6875,62.7291666666667,1.5212704E-11
10.6041666666667,62.6875,0.30961967
34.6875,62.6458333333333,4.74961E-4
28.4791666666667,62.6041666666667,9.47087E-4
14.8125,62.3958333333333,0.02114896
-6.97916666666667,62.3125,0.055711888
25.8541666666667,62.3125,0.15996906
35.6875,62.1875,5.117762E-10
8.14583333333333,62.1041666666667,2.5485198E-5
7.1875,62.0625,1.315324E-15
6.27083333333333,61.9791666666667,4.1495546E-4
22.8125,61.9791666666667,2.5657704E-4
26.0625,61.9791666666667,0.020253416
11.6875,61.8541666666667,1.7522956E-6
22.6458333333333,61.8541666666667,0.36995074
26.5625,61.8541666666667,1.3908151E-9
31.0208333333333,61.8541666666667,3.866496E-6
11.3541666666667,61.6875,1.4574087E-4
23.3958333333333,61.6041666666667,0.30277634
6.72916666666666,61.5625,3.4562084E-17
7.64583333333333,61.5625,0.5337748
37.2291666666667,61.1875,1.6908329E-10
9.4375,61.1041666666667,2.1368939E-4
37.0625,61.0208333333333,8.1453226E-11
12.6458333333333,60.9791666666667,1.8938083E-13
34.2708333333333,60.9375,0.0011448953
13.2708333333333,60.6041666666667,8.6075434E-14
32.1875,60.5208333333333,0.2656278
10.7291666666667,60.4791666666667,0.6043806
25.9791666666667,60.4791666666667,0.4403458
30.5625,60.4375,1.3908151E-9
35.9375,60.3541666666667,3.6412774E-4
24.8125,60.1875,0.45381665
32.6875,60.1041666666667,6.7000344E-10
27.2291666666667,59.8541666666667,0.3465682
8.72916666666666,59.7291666666667,4.4939608E-7
33.7291666666667,59.6875,1.8961088E-9
5.8125,59.6458333333333,0.059251834
34.9375,59.4791666666667,5.440821E-6
35.8125,59.1041666666667,5.6255E-10
6.52083333333333,58.8958333333333,6.19197E-11
6.89583333333333,58.8541666666667,3.100418E-10
28.7291666666667,58.8125,9.596222E-12
35.8125,58.6458333333333,0.0053650746
-5.0625,58.4791666666667,0.44718572
29.8541666666667,58.3958333333333,1.486579E-11
28.2291666666667,58.3541666666667,0.002489463
34.1875,57.9791666666667,8.642827E-4
-5.6875,57.8125,3.6003878E-10
-4.14583333333333,57.6875,0.570461
28.9791666666667,57.6041666666667,0.0013382506
34.3958333333333,57.6041666666667,0.15690571
36.7291666666667,57.5625,8.567714E-9
30.4375,57.4375,2.8660722E-4
-5.52083333333333,56.8541666666667,2.3099331E-7
30.9375,56.8541666666667,9.596222E-12
34.8125,56.6041666666667,0.0029873175
30.2708333333333,56.5208333333333,0.087679036
-2.8125,56.4791666666667,0.4423646
-4.1875,55.8125,1.066898E-8
32.8125,55.4375,2.6968215E-5
-4.3125,55.3125,1.4733589E-17
-1.5625,55.1458333333333,0.15751266
33.5625,55.1458333333333,0.0029873175
-7.9375,54.7291666666667,4.794482E-10
-6.14583333333333,54.6875,0.45104253
33.8125,54.4375,1.6610675E-4
-7.64583333333333,54.3958333333333,0.005320207
26.9791666666667,54.3958333333333,0.25866622
28.3125,54.2291666666667,2.0301021E-11
-2.47916666666667,54.0625,7.6932066E-10
33.4791666666667,53.9791666666667,8.937999E-6
-1.8125,53.6875,0.60491586
-8.85416666666667,53.5625,0.27402544
15.3958333333333,53.3958333333333,0.6375824
-9.77083333333333,53.3125,0.0136784855
-7.85416666666667,53.2708333333333,0.12554513
-6.27083333333333,53.1875,0.54058963
31.0208333333333,53.1041666666667,6.511564E-10
-4.10416666666667,53.0625,4.359622E-11
31.8125,53.0208333333333,0.3410738
-8.39583333333333,52.9791666666667,2.4843015E-4
-3.85416666666667,52.8958333333333,2.3250812E-9
-6.5625,52.8125,0.630393
35.8125,52.7291666666667,0.3410738
27.8125,52.6041666666667,0.09854397
33.4375,52.4791666666667,4.2033702E-10
-8.22916666666667,52.3958333333333,0.0029433426
4.8125,52.3958333333333,0.06622763
-6.9375,52.2291666666667,0.24507931
30.6458333333333,52.1875,0.37226707
35.2291666666667,52.1875,0.37226707
30.5625,52.0208333333333,0.37226707
33.3541666666667,51.9375,0.22220446
0.645833333333332,51.8958333333333,0.71039027
-1.4375,51.7708333333333,0.35248145
-1.89583333333333,51.6458333333333,0.5790634
27.5625,51.5625,0.003396569
36.5625,51.5625,0.59275585
-9.77083333333333,51.5208333333333,2.9439103E-13
-9.5625,51.4791666666667,4.206092E-12
-0.9375,51.4791666666667,7.2927464E-4
-0.5625,51.3125,0.057381477
32.4375,51.2708333333333,0.0016134235
-1.35416666666667,51.1875,0.35248145
16.7708333333333,51.0208333333333,0.8065624
25.5208333333333,51.0208333333333,0.06142652
-3.6875,50.8125,0.33996835
-4.14583333333333,50.5625,0.24507931
-3.8125,50.5625,0.4848921
20.0625,49.8125,0.0021100785
20.3125,49.8125,8.818236E-5
30.4791666666667,49.7708333333333,0.12462335
20.1458333333333,49.7291666666667,0.0021100785
35.0208333333333,49.6875,0.48648477
-1.72916666666667,49.6041666666667,4.7503566E-9
32.7708333333333,49.5625,0.12462335
18.1875,49.4791666666667,0.5091394
0.395833333333332,49.4375,4.797315E-13
22.5208333333333,49.3958333333333,0.5091394
20.6041666666667,49.2708333333333,3.6722797E-4
35.2291666666667,49.1875,6.773424E-5
2.02083333333333,49.1458333333333,0.5709915
20.1458333333333,49.0208333333333,0.00124895
13.1041666666667,48.9375,0.5091394
4.72916666666666,48.7708333333333,0.4431979
14.3958333333333,48.6458333333333,0.3640586
35.9791666666667,48.5625,1.980038E-8
-4.22916666666667,48.4791666666667,1.7510422E-8
20.3125,48.4791666666667,7.6931244E-4
-2.27083333333333,48.2708333333333,2.2662396E-6
12.5208333333333,48.1458333333333,0.029617187
12.0208333333333,48.1041666666667,0.10112749
14.2708333333333,48.1041666666667,3.9574584E-6
-1.35416666666667,47.9791666666667,1.470523E-7
-0.979166666666668,47.9791666666667,3.0293186E-6
10.3125,47.8541666666667,0.58274883
-2.6875,47.7291666666667,8.805143E-9
8.89583333333333,47.6041666666667,0.0021721474
14.6041666666667,47.5625,0.29537913
-2.10416666666667,47.5208333333333,1.4261697E-7
35.2291666666667,47.3958333333333,3.6724797E-9
11.1041666666667,47.2708333333333,0.57542527
6.47916666666666,47.2291666666667,0.4823419
0.145833333333332,47.1458333333333,3.0293186E-6
6.47916666666666,47.1458333333333,0.50761455
7.4375,47.1458333333333,0.0021721474
7.77083333333333,47.1458333333333,0.007960367
19.8541666666667,47.1458333333333,0.15293442
15.4791666666667,47.0208333333333,4.1782243E-16
13.6041666666667,46.9791666666667,0.5056146
7.3125,46.8958333333333,0.007960367
