Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
9.7738E-3,26.817359094,0.409915698,0.102040816,0.3,0
1.01508E-2,27.832436709,0.419100076,0.099489796,0.302564103,0
1.06359E-2,28.782544023,0.430506644,0.096938776,0.305128205,0
1.08453E-2,29.342133212,0.435293612,0.094387755,0.307692308,0
1.10702E-2,30.009156011,0.440345807,0.094387755,0.31025641,0
1.11613E-2,31.125281104,0.442364607,0.091836735,0.315384615,0
1.1199E-2,32.245182264,0.44319792,0.089285714,0.315384615,0
1.13813E-2,35.623113689,0.447185734,0.081632653,0.315384615,0
1.15601E-2,36.779123798,0.451042533,0.079081633,0.315384615,0
1.16903E-2,37.948151437,0.453816639,0.076530612,0.320512821,0
1.24852E-2,38.682280799,0.470166122,0.073979592,0.320512821,0
1.31098E-2,39.259127595,0.482341893,0.073979592,0.323076923,0
1.32443E-2,40.583559787,0.4848921,0.071428571,0.323076923,0
1.3329E-2,41.916463385,0.486484764,0.068877551,0.323076923,0
1.38289E-2,43.299357107,0.495686199,0.066326531,0.323076923,0
1.43892E-2,44.738277648,0.505614607,0.06377551,0.323076923,0
1.4435E-2,46.181774125,0.50640826,0.06122449,0.323076923,0
1.45048E-2,47.632254075,0.507614578,0.058673469,0.323076923,0
1.45936E-2,49.091610471,0.509139402,0.056122449,0.323076923,0
1.48409E-2,52.273386372,0.513338976,0.048469388,0.328205128,0
1.61081E-2,53.621136398,0.533774805,0.048469388,0.330769231,0
1.65558E-2,55.276714784,0.540589631,0.045918367,0.330769231,0
1.71492E-2,55.797373273,0.549322654,0.043367347,0.330769231,0
1.76369E-2,56.225226082,0.556254348,0.043367347,0.333333333,0
1.81938E-2,56.713850091,0.563914298,0.043367347,0.335897436,0
1.86856E-2,57.145270866,0.570460971,0.043367347,0.338461538,0
1.87261E-2,59.017877842,0.570991534,0.040816327,0.338461538,0
1.88229E-2,59.556940376,0.572254301,0.038265306,0.338461538,0
1.90685E-2,60.924732637,0.575425273,0.038265306,0.341025641,0
1.9355E-2,64.767083526,0.579063423,0.033163265,0.341025641,0
1.94367E-2,66.710757929,0.580090854,0.030612245,0.341025641,0
1.96502E-2,68.675776775,0.582748854,0.028061224,0.343589744,0
1.9763E-2,68.954601912,0.584140161,0.025510204,0.343589744,0
1.98849E-2,69.255816085,0.585632799,0.025510204,0.346153846,0
2.04788E-2,70.723653396,0.59275583,0.025510204,0.348717949,0
2.14939E-2,72.873046268,0.604380621,0.022959184,0.348717949,0
2.15421E-2,75.027257104,0.60491586,0.020408163,0.348717949,0
2.24173E-2,77.268987167,0.614392529,0.017857143,0.348717949,0
2.39968E-2,79.668670997,0.630393,0.015306122,0.348717949,0
2.4752E-2,82.143868909,0.637582432,0.012755102,0.348717949,0
2.67349E-2,82.845056464,0.655194357,0.010204082,0.351282051,0
2.81495E-2,83.345290834,0.666747761,0.010204082,0.356410256,0
3.45117E-2,85.59504144,0.710390263,0.010204082,0.358974359,0
3.49723E-2,85.874221122,0.713110364,0.007653061,0.361538462,0
4.13309E-2,89.728129731,0.746037844,0.007653061,0.364102564,0
4.3894E-2,93.875279262,0.757267916,0.005102041,0.364102564,0
4.40536E-2,94.133488664,0.757934369,0.005102041,0.366666667,0
4.71815E-2,95.38934511,0.770295964,0.00255102,0.366666667,0
5.41053E-2,98.169248812,0.793624587,0.00255102,0.371794872,0
5.59798E-2,98.921858617,0.799147124,0.00255102,0.374358974,0
5.86651E-2,100,0.806562402,0.00255102,0.376923077,0
8.02345E-2,100,0.850805736,0,0.376923077,0
9.19472E-2,100,0.867288613,0,0.379487179,0
1.16381E-1,100,0.892146193,0,0.382051282,0
1.49888E-1,100,0.914187188,0,0.384615385,0
1.55697E-1,100,0.917123823,0,0.387179487,0
1.57649E-1,100,0.918065624,0,0.38974359,0
1.62916E-1,100,0.920504005,0,0.392307692,0
1.78043E-1,100,0.92676346,0,0.394871795,0
1.89947E-1,100,0.931036683,0,0.397435897,0
2.26904E-1,100,0.941613492,0,0.4,0
2.38129E-1,100,0.944212036,0,0.402564103,0
2.52197E-1,100,0.947159584,0,0.405128205,0
3.17027E-1,100,0.957505908,0,0.407692308,0
3.63215E-1,100,0.962708174,0,0.41025641,0
4.11119E-1,100,0.966909645,0,0.412820513,0
4.55296E-1,100,0.970024157,0,0.415384615,0
5.24E-1,100,0.973851625,0,0.417948718,0
7.11841E-1,100,0.980617949,0,0.420512821,0
9.65834E-1,100,0.985641811,0,0.423076923,0
1E0,100,0.986125573,0,0.425641026,0
