Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
3.02136E-3,12.255547974,0.24545499,0.221938776,0.129198966,0
3.24698E-3,12.530065635,0.259035943,0.221938776,0.142118863,0
3.34222E-3,12.864287991,0.264623722,0.219387755,0.142118863,0
3.42992E-3,13.207279682,0.269694383,0.216836735,0.142118863,0
3.43542E-3,13.550822016,0.270010447,0.214285714,0.142118863,0
3.66181E-3,13.89027004,0.282771952,0.211734694,0.147286822,0
3.90328E-3,14.309241299,0.295901522,0.209183673,0.149870801,0
3.90752E-3,14.699993318,0.296127572,0.206632653,0.149870801,0
4.09946E-3,15.109939783,0.306219525,0.204081633,0.149870801,0
4.10126E-3,15.520066018,0.306312677,0.201530612,0.149870801,0
4.10393E-3,15.930458908,0.306450802,0.198979592,0.149870801,0
4.13902E-3,16.34436065,0.308263255,0.196428571,0.149870801,0
4.22291E-3,16.557984749,0.312558369,0.193877551,0.15245478,0
4.3082E-3,16.775180825,0.316870961,0.193877551,0.15503876,0
4.42829E-3,17.218010075,0.32285204,0.191326531,0.157622739,0
4.53071E-3,17.671081364,0.327870914,0.18877551,0.157622739,0
4.61575E-3,17.927347581,0.331981936,0.18622449,0.157622739,0
4.68622E-3,18.139703596,0.33535064,0.18622449,0.160206718,0
4.75358E-3,18.550526157,0.33853885,0.183673469,0.160206718,0
4.78527E-3,19.094664192,0.340028591,0.181122449,0.165374677,0
4.86221E-3,19.580884727,0.343616813,0.178571429,0.167958656,0
4.91641E-3,20.072525868,0.346121687,0.176020408,0.167958656,0
5.02343E-3,20.57486856,0.351011188,0.173469388,0.167958656,0
5.13375E-3,20.96873324,0.355975633,0.170918367,0.167958656,0
5.16818E-3,21.091686914,0.357509877,0.170918367,0.173126615,0
5.43888E-3,21.549287378,0.36931963,0.168367347,0.173126615,0
5.60207E-3,22.201207222,0.376231787,0.165816327,0.175710594,0
5.75295E-3,22.776502334,0.382489051,0.163265306,0.175710594,0
5.78613E-3,23.355115384,0.383848254,0.160714286,0.175710594,0
5.79834E-3,23.934949819,0.384347092,0.158163265,0.175710594,0
5.85684E-3,24.520633813,0.386725016,0.155612245,0.175710594,0
5.94267E-3,24.819300891,0.390180998,0.153061224,0.175710594,0
6.03013E-3,25.123646703,0.393662851,0.153061224,0.178294574,0
6.05413E-3,25.729059244,0.394611227,0.150510204,0.178294574,0
6.07722E-3,26.293076416,0.39552102,0.147959184,0.178294574,0
6.109E-3,26.947860392,0.396768774,0.145408163,0.180878553,0
6.11093E-3,27.558953357,0.396844429,0.142857143,0.180878553,0
6.17362E-3,28.176315221,0.399289938,0.140306122,0.180878553,0
6.29686E-3,28.704845532,0.404040373,0.137755102,0.180878553,0
6.32037E-3,28.805639313,0.40493779,0.137755102,0.183462532,0
6.41489E-3,29.449905886,0.408519873,0.135204082,0.186046512,0
6.44042E-3,29.514158004,0.409479974,0.132653061,0.186046512,0
6.58003E-3,29.865498863,0.414675329,0.132653061,0.188630491,0
6.68033E-3,30.117939315,0.418352138,0.132653061,0.19379845,0
6.708E-3,30.788739063,0.419358037,0.130102041,0.19379845,0
6.72011E-3,31.210732231,0.419797252,0.12755102,0.19379845,0
6.7273E-3,31.46146918,0.420057907,0.12755102,0.196382429,0
6.82774E-3,32.14424288,0.423672225,0.125,0.196382429,0
7.00979E-3,32.472382528,0.430110172,0.12244898,0.196382429,0
7.05247E-3,32.549306254,0.431598622,0.12244898,0.198966408,0
7.2288E-3,32.867122695,0.437666732,0.12244898,0.201550388,0
7.44758E-3,33.611881145,0.445018239,0.119897959,0.201550388,0
7.45144E-3,34.357025046,0.445146033,0.117346939,0.201550388,0
7.60837E-3,35.117861685,0.450299355,0.114795918,0.201550388,0
7.65315E-3,35.264660465,0.45175241,0.112244898,0.201550388,0
7.81678E-3,35.801085936,0.456997398,0.112244898,0.206718346,0
7.89991E-3,36.692629484,0.459623663,0.109693878,0.209302326,0
8.03324E-3,37.069332322,0.463783214,0.107142857,0.209302326,0
8.12365E-3,37.324763908,0.466567445,0.107142857,0.214470284,0
8.18978E-3,37.51160769,0.468585821,0.107142857,0.217054264,0
8.27955E-3,38.339562203,0.471301153,0.104591837,0.217054264,0
8.35956E-3,38.799043569,0.473698453,0.102040816,0.217054264,0
8.42629E-3,39.182191249,0.475680929,0.102040816,0.219638243,0
8.65669E-3,39.933680472,0.482412904,0.099489796,0.219638243,0
8.6928E-3,40.051471497,0.483452457,0.099489796,0.222222222,0
8.69781E-3,40.92125277,0.483596351,0.096938776,0.222222222,0
8.70544E-3,41.791797067,0.483815337,0.094387755,0.222222222,0
8.87748E-3,42.679544794,0.488703845,0.091836735,0.222222222,0
8.96128E-3,43.575673063,0.491051865,0.089285714,0.222222222,0
9.22684E-3,44.498356645,0.498351616,0.086734694,0.224806202,0
9.2406E-3,45.42241693,0.498724351,0.084183673,0.224806202,0
9.57611E-3,46.380027764,0.507639792,0.081632653,0.224806202,0
9.78283E-3,47.358311014,0.512976918,0.079081633,0.224806202,0
9.93688E-3,47.618201097,0.516879481,0.076530612,0.224806202,0
1.03992E-2,48.398235803,0.528225897,0.076530612,0.22997416,0
1.08287E-2,49.481110248,0.538298432,0.073979592,0.22997416,0
1.08769E-2,49.591926045,0.539400332,0.071428571,0.22997416,0
1.09727E-2,49.812508177,0.541578116,0.071428571,0.235142119,0
1.13204E-2,50.613147016,0.549312628,0.071428571,0.240310078,0
1.16412E-2,51.777265143,0.556221045,0.068877551,0.240310078,0
1.18534E-2,52.487868441,0.560675352,0.066326531,0.240310078,0
1.19023E-2,52.651657381,0.561689387,0.066326531,0.242894057,0
1.19995E-2,52.977216054,0.563691119,0.066326531,0.248062016,0
1.20231E-2,54.17952572,0.564174038,0.06377551,0.248062016,0
1.222E-2,55.40152237,0.568163327,0.06122449,0.248062016,0
1.26233E-2,55.831622242,0.576113178,0.058673469,0.248062016,0
1.32806E-2,56.53238583,0.5884572,0.058673469,0.250645995,0
1.36499E-2,58.114979548,0.595084588,0.056122449,0.253229974,0
1.3782E-2,59.493175161,0.597401704,0.053571429,0.253229974,0
1.38508E-2,60.138007976,0.598598809,0.051020408,0.253229974,0
1.39306E-2,60.886234251,0.599978967,0.051020408,0.255813953,0
1.41285E-2,62.299082987,0.603359627,0.048469388,0.255813953,0
1.42898E-2,63.728066029,0.606073851,0.045918367,0.255813953,0
1.4334E-2,65.161469686,0.606811046,0.043367347,0.255813953,0
1.44707E-2,66.608539796,0.609072755,0.040816327,0.255813953,0
1.60094E-2,68.209477533,0.632850455,0.038265306,0.255813953,0
1.60427E-2,69.813744568,0.633333015,0.035714286,0.255813953,0
1.60976E-2,70.009161663,0.634126776,0.033163265,0.255813953,0
1.65069E-2,71.464431673,0.639931532,0.033163265,0.258397933,0
1.68236E-2,73.146786837,0.644298459,0.030612245,0.258397933,0
1.70417E-2,74.850954015,0.647245174,0.028061224,0.258397933,0
1.77172E-2,75.162992457,0.656068714,0.025510204,0.260981912,0
1.80194E-2,75.302630501,0.65987589,0.025510204,0.26873385,0
1.85121E-2,75.530226571,0.66590376,0.025510204,0.271317829,0
1.91294E-2,75.81535962,0.673160537,0.025510204,0.276485788,0
1.97992E-2,76.124791131,0.68068725,0.025510204,0.279069767,0
2.06715E-2,76.52773555,0.689984093,0.025510204,0.291989664,0
2.175E-2,77.025952605,0.700756612,0.025510204,0.297157623,0
2.19691E-2,77.632432944,0.70285388,0.022959184,0.297157623,0
2.23584E-2,78.710419169,0.70650999,0.022959184,0.299741602,0
2.25651E-2,79.282458291,0.708413822,0.022959184,0.302325581,0
2.27011E-2,81.552572036,0.709654224,0.020408163,0.302325581,0
2.33485E-2,83.887417535,0.715413018,0.017857143,0.302325581,0
2.34661E-2,86.23403231,0.716435605,0.015306122,0.302325581,0
2.36383E-2,88.597866066,0.717918523,0.012755102,0.302325581,0
2.40203E-2,90.999893747,0.721153107,0.010204082,0.302325581,0
2.43029E-2,91.372762143,0.723499038,0.007653061,0.302325581,0
2.54876E-2,92.935952572,0.732918992,0.007653061,0.304909561,0
2.59901E-2,93.598900935,0.736722926,0.007653061,0.30749354,0
2.61545E-2,96.214347925,0.737944127,0.005102041,0.30749354,0
2.65409E-2,96.3393474,0.740770255,0.00255102,0.30749354,0
2.74139E-2,96.62176412,0.746936346,0.00255102,0.315245478,0
2.98701E-2,97.416362556,0.762810065,0.00255102,0.317829457,0
3.06711E-2,97.675496955,0.76756482,0.00255102,0.320413437,0
3.10198E-2,97.788285359,0.769575302,0.00255102,0.322997416,0
3.27591E-2,98.350959944,0.779107062,0.00255102,0.325581395,0
3.37879E-2,98.68379023,0.784382917,0.00255102,0.330749354,0
3.78565E-2,100,0.802990908,0.00255102,0.333333333,0
3.83167E-2,100,0.804895538,0,0.333333333,0
3.91982E-2,100,0.808442474,0,0.335917313,0
3.93328E-2,100,0.808972718,0,0.338501292,0
3.97588E-2,100,0.810632099,0,0.341085271,0
4.01685E-2,100,0.81220074,0,0.343669251,0
4.1449E-2,100,0.816940176,0,0.34625323,0
4.17555E-2,100,0.818039426,0,0.348837209,0
4.2141E-2,100,0.819403346,0,0.351421189,0
4.35891E-2,100,0.82434947,0,0.354005168,0
4.37127E-2,100,0.824758895,0,0.356589147,0
4.543E-2,100,0.830258859,0,0.359173127,0
4.56665E-2,100,0.830989503,0,0.361757106,0
4.69226E-2,100,0.834766112,0,0.364341085,0
4.73187E-2,100,0.835922411,0,0.366925065,0
4.76887E-2,100,0.836987872,0,0.369509044,0
4.84422E-2,100,0.83911553,0,0.372093023,0
4.96743E-2,100,0.84247748,0,0.377260982,0
5.08836E-2,100,0.845643225,0,0.379844961,0
5.20956E-2,100,0.848691017,0,0.382428941,0
5.42799E-2,100,0.853890215,0,0.38501292,0
5.53907E-2,100,0.856399459,0,0.387596899,0
5.5897E-2,100,0.857514807,0,0.390180879,0
5.65931E-2,100,0.859020306,0,0.392764858,0
5.74832E-2,100,0.860899789,0,0.395348837,0
5.87697E-2,100,0.863529241,0,0.397932817,0
5.89457E-2,100,0.863881191,0,0.400516796,0
5.89693E-2,100,0.86392824,0,0.403100775,0
5.9321E-2,100,0.864625788,0,0.405684755,0
5.98967E-2,100,0.865752205,0,0.408268734,0
6.13002E-2,100,0.868421513,0,0.410852713,0
6.15319E-2,100,0.868851912,0,0.413436693,0
6.17613E-2,100,0.869275424,0,0.416020672,0
6.18704E-2,100,0.869475813,0,0.418604651,0
6.45924E-2,100,0.874284807,0,0.42118863,0
6.46765E-2,100,0.874427744,0,0.42377261,0
6.60925E-2,100,0.876786642,0,0.426356589,0
6.63014E-2,100,0.877127083,0,0.428940568,0
6.70739E-2,100,0.878370119,0,0.431524548,0
6.81956E-2,100,0.880130963,0,0.434108527,0
6.90422E-2,100,0.881426513,0,0.436692506,0
6.9432E-2,100,0.882013666,0,0.439276486,0
6.94386E-2,100,0.882023428,0,0.441860465,0
7.15016E-2,100,0.885036049,0,0.444444444,0
7.64505E-2,100,0.891671854,0,0.447028424,0
7.6932E-2,100,0.892276817,0,0.449612403,0
7.80672E-2,100,0.893676818,0,0.452196382,0
7.98544E-2,100,0.895808417,0,0.454780362,0
8.01633E-2,100,0.896168235,0,0.457364341,0
8.31249E-2,100,0.899495814,0,0.45994832,0
8.48144E-2,100,0.901300215,0,0.4625323,0
8.6884E-2,100,0.903424219,0,0.465116279,0
8.94858E-2,100,0.905968081,0,0.467700258,0
9.363E-2,100,0.909754506,0,0.470284238,0
9.45454E-2,100,0.910550133,0,0.472868217,0
9.58549E-2,100,0.911664137,0,0.475452196,0
9.72411E-2,100,0.912813665,0,0.478036176,0
9.83645E-2,100,0.913723462,0,0.480620155,0
1.005E-1,100,0.915401489,0,0.483204134,0
1.01318E-1,100,0.916027092,0,0.485788114,0
1.02477E-1,100,0.916897961,0,0.488372093,0
1.02723E-1,100,0.917080385,0,0.490956072,0
1.04281E-1,100,0.918218471,0,0.493540052,0
1.1067E-1,100,0.922573956,0,0.496124031,0
1.17393E-1,100,0.926682779,0,0.49870801,0
1.23439E-1,100,0.930022654,0,0.50129199,0
1.25035E-1,100,0.930854314,0,0.503875969,0
1.27893E-1,100,0.932294501,0,0.506459948,0
1.29403E-1,100,0.933031612,0,0.509043928,0
1.37864E-1,100,0.936882472,0,0.511627907,0
1.48216E-1,100,0.941030915,0,0.516795866,0
1.49643E-1,100,0.941560457,0,0.519379845,0
1.50685E-1,100,0.941941001,0,0.521963824,0
1.51555E-1,100,0.942254902,0,0.524547804,0
1.54423E-1,100,0.943266743,0,0.527131783,0
1.57723E-1,100,0.944387747,0,0.529715762,0
1.58076E-1,100,0.944504916,0,0.532299742,0
1.67528E-1,100,0.947471361,0,0.534883721,0
1.74592E-1,100,0.949489571,0,0.5374677,0
1.78241E-1,100,0.950472407,0,0.54005168,0
1.83597E-1,100,0.951847594,0,0.542635659,0
1.83686E-1,100,0.951869783,0,0.545219638,0
1.8504E-1,100,0.952205172,0,0.547803618,0
1.87069E-1,100,0.952698972,0,0.550387597,0
1.88695E-1,100,0.953087454,0,0.552971576,0
1.8898E-1,100,0.953155013,0,0.555555556,0
1.89905E-1,100,0.953372376,0,0.558139535,0
1.92552E-1,100,0.953983897,0,0.560723514,0
2.02364E-1,100,0.95611716,0,0.563307494,0
2.02557E-1,100,0.956157268,0,0.565891473,0
2.08158E-1,100,0.957286453,0,0.568475452,0
2.09028E-1,100,0.957456626,0,0.571059432,0
2.11941E-1,100,0.958016926,0,0.573643411,0
2.12334E-1,100,0.958091315,0,0.57622739,0
2.15359E-1,100,0.958655723,0,0.57881137,0
2.22856E-1,100,0.959990853,0,0.581395349,0
2.28575E-1,100,0.960952767,0,0.583979328,0
2.38784E-1,100,0.962559751,0,0.586563307,0
2.49066E-1,100,0.964049754,0,0.589147287,0
2.50149E-1,100,0.96419988,0,0.591731266,0
2.52984E-1,100,0.964586824,0,0.594315245,0
2.54581E-1,100,0.96480121,0,0.596899225,0
2.59552E-1,100,0.965452035,0,0.602067183,0
2.79244E-1,100,0.967809852,0,0.604651163,0
2.87318E-1,100,0.96868616,0,0.607235142,0
2.93159E-1,100,0.969290899,0,0.609819121,0
2.93306E-1,100,0.969305823,0,0.612403101,0
2.9525E-1,100,0.969501782,0,0.61498708,0
3.07298E-1,100,0.970662426,0,0.617571059,0
3.24848E-1,100,0.972203337,0,0.620155039,0
3.49044E-1,100,0.974080266,0,0.622739018,0
3.57691E-1,100,0.974690972,0,0.625322997,0
3.7156E-1,100,0.97561264,0,0.627906977,0
3.96023E-1,100,0.977084592,0,0.630490956,0
4.10465E-1,100,0.977872984,0,0.633074935,0
4.19811E-1,100,0.978354947,0,0.635658915,0
4.31161E-1,100,0.978912685,0,0.638242894,0
4.40713E-1,100,0.979360309,0,0.640826873,0
4.51621E-1,100,0.979848803,0,0.643410853,0
4.57123E-1,100,0.980086494,0,0.645994832,0
4.79326E-1,100,0.980991365,0,0.648578811,0
4.84623E-1,100,0.981195237,0,0.651162791,0
4.85455E-1,100,0.981226851,0,0.65374677,0
4.89055E-1,100,0.981362478,0,0.656330749,0
5.23096E-1,100,0.982554193,0,0.658914729,0
5.26195E-1,100,0.982655145,0,0.661498708,0
5.32649E-1,100,0.982861717,0,0.664082687,0
5.63783E-1,100,0.983792792,0,0.666666667,0
5.65406E-1,100,0.983838577,0,0.669250646,0
5.75144E-1,100,0.98410786,0,0.671834625,0
5.97806E-1,100,0.984701083,0,0.674418605,0
6.04258E-1,100,0.984861981,0,0.679586563,0
6.75122E-1,100,0.986429372,0,0.682170543,0
6.9441E-1,100,0.986801323,0,0.684754522,0
7.34647E-1,100,0.9875152,0,0.687338501,0
7.41071E-1,100,0.987622088,0,0.689922481,0
8.0722E-1,100,0.988624887,0,0.69250646,0
8.66678E-1,100,0.989396994,0,0.695090439,0
9.12838E-1,100,0.989927754,0,0.697674419,0
9.63715E-1,100,0.990454419,0,0.700258398,0
9.73682E-1,100,0.990551216,0,0.702842377,0
9.80899E-1,100,0.990620078,0,0.705426357,0
9.82158E-1,100,0.990631993,0,0.708010336,0
9.90612E-1,100,0.990711193,0,0.710594315,0
1E0,100,0.990797596,0,0.713178295,0
