lon,lat,bank.vole_AllData_RUN2 logistic values
34.2708333333333,61.2708333333333,0.034325205
8.64583333333333,61.1458333333333,0.4200579
40.5625,61.1458333333333,0.0038044893
38.2291666666667,60.8541666666667,0.0070995847
7.89583333333333,60.8125,0.18544239
26.6875,60.8125,0.60907274
16.8958333333333,60.7291666666667,0.55622107
14.4375,60.6458333333333,0.21030326
24.4375,60.5625,0.30621952
12.1875,60.4791666666667,0.26462373
7.52083333333333,60.3958333333333,0.1887541
39.6875,60.2708333333333,8.250375E-26
31.9375,60.1458333333333,0.14935629
37.1041666666667,60.1041666666667,0.0155574465
35.3125,59.9375,6.683469E-27
38.1041666666667,59.8125,0.03366474
41.3958333333333,59.7708333333333,6.017615E-24
33.1875,59.6458333333333,0.017406072
38.2708333333333,59.6041666666667,2.5582409E-27
34.3541666666667,59.5208333333333,0.0063551585
17.3125,59.4791666666667,0.45962366
28.0208333333333,59.4375,0.17456791
37.5208333333333,59.4375,0.11191544
35.9791666666667,59.3125,0.03283415
32.4375,59.1458333333333,0.03551821
38.6458333333333,59.0208333333333,3.2188866E-27
7.72916666666666,58.9791666666667,0.3510112
7.72916666666666,58.8958333333333,0.05018828
8.22916666666666,58.5208333333333,0.64724517
38.9375,58.3541666666667,1.1159176E-25
35.5625,58.1458333333333,0.036839146
-4.97916666666667,57.9375,0.45029935
-4.1875,57.0625,0.50763977
39.3541666666667,56.7708333333333,0.0017678761
38.5208333333333,56.7291666666667,2.0162894E-25
16.5625,56.5625,0.70841384
38.0625,56.3541666666667,1.3625405E-24
37.6875,56.2708333333333,0.0057709897
28.1458333333333,56.1041666666667,0.0427377
37.8958333333333,55.9375,0.7211531
27.5208333333333,55.8541666666667,0.43766674
38.1875,55.4791666666667,0.0069016423
37.6875,55.3541666666667,0.016184634
39.4375,55.3541666666667,2.580028E-4
35.0625,55.2708333333333,0.009371259
26.2708333333333,55.0208333333333,0.10214855
36.4791666666667,54.9791666666667,0.63285047
-3.3125,54.9375,0.56417406
-1.85416666666667,54.8958333333333,0.39928994
38.4375,54.8958333333333,4.2933385E-27
-8.1875,54.7708333333333,0.12729223
-4.14583333333333,54.7708333333333,0.38248906
9.27083333333333,54.6875,0.5974017
33.6041666666667,54.4375,0.046873264
-1.47916666666667,54.1875,0.48345247
31.7708333333333,54.0625,0.03060669
41.6875,53.9791666666667,0.0281662
34.5625,53.9375,0.024525048
40.1458333333333,53.9375,0.0041541536
29.5625,53.8958333333333,0.039445046
-8.27083333333333,53.8125,0.45797905
33.6875,53.7708333333333,0.10700908
-9.0625,53.7291666666667,0.73672295
41.4791666666667,53.6458333333333,0.00544868
37.5625,53.6041666666667,0.08615404
7.0625,53.4375,0.21586235
28.6041666666667,53.2708333333333,0.46858582
14.1875,53.1041666666667,0.019305969
33.7708333333333,53.0625,0.01442201
-1.77083333333334,52.9375,0.63993156
-3.35416666666667,52.7708333333333,0.633333
0.520833333333332,52.7291666666667,0.59214526
21.3541666666667,52.7291666666667,0.044385567
28.6041666666667,52.7291666666667,0.3461217
33.7708333333333,52.7291666666667,0.009696409
13.2708333333333,52.6875,0.60681105
10.6041666666667,52.6458333333333,0.3762318
32.0208333333333,52.6041666666667,0.0382266
-8.85416666666667,52.4791666666667,0.008175228
9.1875,52.4791666666667,0.3436168
8.97916666666666,52.3125,0.1348221
-7.85416666666667,52.2291666666667,0.18790276
26.8125,52.2291666666667,0.44514602
30.6875,52.1041666666667,0.14762536
9.9375,52.0208333333333,0.2838284
32.2708333333333,51.8958333333333,0.09708857
13.5208333333333,51.6041666666667,0.3390452
33.5625,51.4791666666667,0.034911595
37.7708333333333,51.4375,0.0066767395
21.1875,51.2708333333333,0.21661618
30.8958333333333,51.2291666666667,0.04275648
19.3541666666667,51.1458333333333,0.4983516
40.2291666666667,51.0208333333333,0.001875498
2.89583333333333,50.8958333333333,0.7164356
13.0625,50.8541666666667,0.07955785
5.85416666666666,50.6458333333333,0.16828685
14.0208333333333,50.6458333333333,0.25903594
26.9791666666667,50.5625,0.49105185
14.2291666666667,50.4791666666667,0.21858259
34.9791666666667,50.4375,0.2696944
3.14583333333333,50.3541666666667,0.24291848
33.6458333333333,50.2708333333333,0.05494689
8.47916666666666,50.1458333333333,0.29612756
16.2708333333333,50.0625,0.036242474
21.1041666666667,50.0625,0.017544469
21.1041666666667,49.9791666666667,0.0081387535
28.2708333333333,49.9791666666667,0.015796607
7.39583333333333,49.8958333333333,0.47130114
22.6458333333333,49.8125,0.008347978
0.104166666666664,49.6041666666667,0.60607386
31.0625,49.6041666666667,0.39461124
3.6875,49.3958333333333,0.13366698
9.8125,49.3958333333333,0.54931265
11.1041666666667,49.3958333333333,0.71541303
5.1875,49.2708333333333,0.42367223
8.14583333333333,49.2708333333333,0.599979
2.27083333333333,49.2291666666667,0.23836829
15.7291666666667,49.2291666666667,0.48381534
8.6875,49.1875,0.23109327
35.9375,49.1875,0.1450379
26.5625,49.1041666666667,0.03841314
27.7291666666667,48.9791666666667,0.028951902
26.6041666666667,48.9375,0.05475421
9.52083333333333,48.8958333333333,0.34002858
40.6458333333333,48.8541666666667,6.9910916E-4
17.2291666666667,48.8125,0.3278709
23.0208333333333,48.7708333333333,0.56369114
20.7708333333333,48.6041666666667,0.23761304
19.1458333333333,48.5625,0.49872434
36.8541666666667,48.5625,0.01870326
15.5625,48.4375,0.40851986
11.4375,48.2291666666667,0.18961553
29.6458333333333,48.2291666666667,0.02197004
31.7291666666667,48.1458333333333,0.002341883
18.6875,48.0625,0.21196249
-2.5625,48.0208333333333,0.1078527
10.0208333333333,48.0208333333333,0.30826324
8.02083333333333,47.9375,0.32285205
3.64583333333333,47.8958333333333,0.10519466
7.89583333333333,47.6875,0.38384825
27.3958333333333,47.6041666666667,0.007832216
36.5208333333333,47.6041666666667,0.021818554
21.6041666666667,47.5625,0.099296436
36.0625,47.4791666666667,0.055342387
33.4791666666667,47.3958333333333,7.832741E-4
8.72916666666666,47.3541666666667,0.23080967
3.9375,47.2708333333333,0.7007566
33.2291666666667,47.1875,0.007619532
23.6041666666667,47.0625,0.06926528
1.5625,47.0208333333333,0.02417246
21.8541666666667,47.0208333333333,0.13677393
24.8125,46.8125,0.0069752918
9.47916666666666,46.6458333333333,0.60335964
11.1458333333333,46.6458333333333,0.51297694
20.1041666666667,46.6458333333333,0.1040403
-1.47916666666667,46.6041666666667,0.7179185
11.6458333333333,46.6041666666667,0.7379441
13.5625,46.3125,0.3716345
17.2291666666667,46.2291666666667,0.030988375
27.6458333333333,46.2291666666667,0.23705918
39.4791666666667,46.2291666666667,0.066803575
18.7291666666667,46.1875,0.10725043
21.2708333333333,46.1041666666667,0.7096542
4.0625,45.8125,0.014156639
19.8958333333333,45.8125,0.33535063
34.3958333333333,45.8125,0.078379974
39.0208333333333,45.7708333333333,0.051111516
15.1875,45.4375,0.1877857
26.8958333333333,45.4375,0.037016943
40.9375,45.4375,0.02010521
40.6875,45.3125,0.44501823
41.6458333333333,45.3125,0.008617553
37.1041666666667,45.2291666666667,0.06619289
39.7291666666667,45.1875,0.29590154
19.6041666666667,45.1041666666667,0.042955007
20.5625,44.9375,0.5950846
3.64583333333333,44.4791666666667,0.39684442
2.47916666666666,44.4375,0.5382984
7.77083333333333,44.3541666666667,0.386725
27.1875,44.3125,6.492426E-4
27.6041666666667,44.2708333333333,0.0018861959
15.4791666666667,44.1458333333333,0.08312394
23.8541666666667,43.9791666666667,0.021169025
39.6875,43.9791666666667,0.23735459
5.1875,43.8125,0.27001044
12.3958333333333,43.8125,0.18448465
0.229166666666664,43.7708333333333,0.31687096
11.9791666666667,43.4791666666667,0.0045792437
0.520833333333332,43.4375,0.10944716
-1.47916666666667,43.3125,0.18067145
0.5625,43.3125,0.11306499
10.9375,43.2708333333333,0.0025747712
11.4375,42.9375,0.106783204
1.5625,42.8958333333333,0.56816334
-7.27083333333333,42.5625,9.942127E-6
-7.47916666666667,42.5208333333333,7.542809E-5
41.6458333333333,42.5208333333333,0.003694972
-7.27083333333333,42.4791666666667,1.593343E-4
8.8125,42.2291666666667,4.9960293E-4
35.2291666666667,41.7708333333333,0.038589776
25.6458333333333,41.7291666666667,0.060476553
19.5208333333333,41.5625,6.4228954E-7
27.0208333333333,41.5625,4.16651E-4
0.6875,41.5208333333333,0.006773699
31.8541666666667,41.3958333333333,0.22261424
36.1041666666667,41.3958333333333,0.019312488
9.4375,40.9791666666667,1.3317294E-4
29.7708333333333,40.9375,0.006547024
-7.60416666666667,40.8958333333333,4.663443E-6
29.8125,40.8125,0.076355554
26.6875,40.7708333333333,3.5491868E-7
29.9375,40.6875,0.00506287
-6.35416666666667,40.6041666666667,1.7601329E-6
0.145833333333332,40.5625,0.021138083
36.1875,40.4791666666667,4.6820397E-4
33.5208333333333,40.3958333333333,0.0011401392
-4.77083333333333,40.1041666666667,0.0018126547
-4.8125,40.0625,5.0502527E-4
41.3958333333333,40.0625,0.011668896
39.5625,40.0208333333333,6.3974944E-6
41.2291666666667,39.8125,0.01442009
20.5625,39.7291666666667,7.293972E-7
19.6875,39.6875,6.3730995E-6
32.7708333333333,39.6458333333333,5.1220082E-5
21.8958333333333,39.5625,4.451419E-7
20.4375,39.5208333333333,1.7016983E-4
-7.39583333333333,39.4791666666667,1.6853602E-7
-0.729166666666668,39.3958333333333,0.014685618
21.1875,39.3125,1.8001439E-6
-6.1875,38.9791666666667,6.946667E-6
31.8541666666667,38.9375,0.0023678145
35.6458333333333,38.8958333333333,4.506077E-4
34.5625,38.8541666666667,8.1956576E-5
-6.6875,38.8125,1.3833094E-6
-1.14583333333334,38.7708333333333,0.0013337425
27.8541666666667,38.7708333333333,2.97179E-7
-8.52083333333333,38.6875,1.8846702E-4
22.2708333333333,38.6875,0.0035455804
31.6458333333333,38.6458333333333,0.0029035157
-8.47916666666667,38.4791666666667,6.3632655E-8
40.9375,38.4375,2.9873967E-10
37.9375,38.3541666666667,4.5954494E-8
-1.02083333333334,38.3125,0.029633803
26.6041666666667,38.3125,2.0387976E-8
36.6875,38.2708333333333,5.458567E-4
-3.39583333333334,38.1458333333333,1.7650667E-7
14.2291666666667,38.0208333333333,1.3322299E-6
-1.47916666666667,37.8958333333333,1.3787168E-5
29.6458333333333,37.8958333333333,2.3969972E-4
22.7291666666667,37.8541666666667,3.5491868E-7
-7.6875,37.8125,2.6379618E-7
37.4791666666667,37.5208333333333,2.4971332E-8
41.1875,37.4375,2.8070557E-9
22.1041666666667,37.3541666666667,7.0846403E-7
27.8958333333333,37.1041666666667,2.5348807E-6
40.6041666666667,36.8958333333333,7.262385E-10
8.89583333333333,36.7291666666667,1.8190563E-7
-6.39583333333333,36.6875,1.8333263E-7
-4.9375,36.5625,7.653932E-6
32.5625,36.5625,2.2018867E-5
37.3958333333333,36.5208333333333,9.803172E-9
3.22916666666666,36.4375,1.969431E-8
32.1458333333333,36.4375,0.0011490663
9.60416666666666,36.3958333333333,3.7476028E-7
4.89583333333333,35.8541666666667,0.071822286
35.8541666666667,35.8125,1.0628859E-5
40.8958333333333,35.4791666666667,2.4855715E-9
2.0625,35.2708333333333,3.5897403E-6
6.77083333333333,35.2291666666667,7.9517136E-4
26.1041666666667,35.1875,6.653025E-4
-3.8125,35.1041666666667,9.9741965E-6
-2.1875,34.9791666666667,2.8691545E-7
1.39583333333333,34.9375,3.5897403E-6
9.8125,34.6041666666667,5.6173503E-6
36.3541666666667,34.5208333333333,8.620065E-7
-4.02083333333333,34.4791666666667,8.5598026E-7
0.604166666666664,34.2708333333333,2.8549322E-5
7.72916666666666,34.2708333333333,1.2699174E-4
0.8125,33.7708333333333,1.4792921E-4
2.77083333333333,33.7708333333333,0.0042816894
3.1875,33.7708333333333,0.018608075
0.270833333333332,33.6875,2.8458913E-5
6.0625,33.3125,2.5992512E-7
-0.0625,32.9375,1.1102105E-4
-9.27083333333333,32.5208333333333,0.40496248
5.77083333333333,32.5208333333333,9.452612E-10
-8.02083333333333,32.4791666666667,3.409061E-8
6.52083333333333,32.3125,7.0898487E-10
21.5625,32.2708333333333,3.6835704E-8
20.6458333333333,32.1458333333333,2.4774639E-7
21.4375,32.0625,1.092414E-6
-8.97916666666667,32.0208333333333,7.111609E-8
3.1875,31.9791666666667,2.89901E-9
9.64583333333333,31.9791666666667,2.0080254E-8
11.4791666666667,31.9375,4.239204E-8
4.27083333333333,31.8958333333333,4.2336175E-9
-6.47916666666667,31.8125,2.3856571E-6
6.10416666666666,31.7708333333333,8.7879994E-7
39.9791666666667,31.7708333333333,3.0516842E-9
-6.97916666666667,31.6875,1.282165E-6
10.2291666666667,31.5208333333333,1.16918235E-8
1.89583333333333,31.4375,1.4760454E-10
-9.60416666666667,31.3541666666667,1.62087E-7
1.72916666666666,31.3541666666667,4.5220844E-10
21.3125,31.3125,9.405331E-8
37.1875,31.2708333333333,5.6974606E-8
-4.64583333333333,31.2291666666667,2.3257591E-7
37.6458333333333,31.2291666666667,1.5696734E-9
1.85416666666666,31.1875,1.4760454E-10
-0.770833333333336,31.1458333333333,8.6783105E-9
3.47916666666666,31.1458333333333,3.054885E-9
-5.60416666666667,31.0625,3.7686743E-9
40.6875,31.0625,5.947956E-11
26.0625,30.9791666666667,2.3289559E-7
40.5625,30.8958333333333,1.6990773E-11
3.39583333333333,30.8541666666667,8.0079005E-10
21.5208333333333,30.6458333333333,3.0288643E-8
