X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
10.923356,51.45298,train,2.8841707502093077E8,100.0,0.9999999999515463
10.268955,51.479832,train,1.3552825413631973E11,100.0,0.9999999999998969
16.76,52.02,train,3.9770204086654525E9,100.0,0.9999999999964861
16.988443,51.147221,train,4365.623492179682,100.0,0.9999967988904522
11.866279,46.192039,train,0.050354485334368926,95.0490986415889,0.782760440978828
12.19,46.96,train,0.0011412531512945165,1.8629444094330987,0.07549899532035693
12.012738,50.420842,train,1237229.677300069,100.0,0.9999999887046974
11.570584,50.955016,train,56552.8672599712,100.0,0.9999997528882089
-3.865016,56.403201,train,7.057368278072374E10,100.0,0.9999999999998019
-4.6128,56.1288,train,4.302429129860635E-6,0.0018753942525498626,3.077739337669249E-4
10.97977,43.086315,train,1.358685423724002E-11,8.247984746851739E-9,9.722337902601146E-10
11.002856,43.117265,train,1.358685423724002E-11,8.247984746851739E-9,9.722337902601146E-10
9.478326,50.248249,train,657210.1993110671,100.0,0.9999999787360521
10.006564,50.467361,train,81.95954400755535,100.0,0.9998295195330503
8.22435,50.417953,train,4.76056103946078E8,100.0,0.9999999999706445
7.280192,50.407978,train,3.998982458569712E9,100.0,0.9999999999965054
11.145287,49.446922,train,4365.623492179682,100.0,0.9999967988904522
10.707221,49.146065,train,4.406177995907483E7,100.0,0.9999999996828344
9.393225,48.854298,train,6.702128129442479,100.0,0.9979191975241305
9.392034,48.854931,train,6.702128129442479,100.0,0.9979191975241305
9.032378,53.832462,train,1.5146811518643575E9,100.0,0.9999999999907737
8.707306,53.723427,train,2.234774513857945E9,100.0,0.9999999999937467
12.020784,52.641838,train,7380290.468201553,100.0,0.9999999981064589
12.97,47.73,train,0.009936414829515499,31.236307570843724,0.41555312375837616
23.629,48.151,train,0.002957733787937056,6.359072313007989,0.1746767017208805
24.154,48.033,train,5.482371236777963E-5,0.040539793761625975,0.00390768748421974
31.244,49.929,train,1.3118005272705917E10,100.0,0.9999999999989346
31.239,49.929,train,1.3118005272705917E10,100.0,0.9999999999989346
24.726,48.0,train,0.0015251390378194722,2.353248849922185,0.09839592211778486
26.674,51.323,train,5.845297025112245E8,100.0,0.9999999999760921
26.845,51.385,train,7.458008570978906E-8,3.938707007918921E-5,5.336694664716785E-6
2.6,51.066667,train,4.3044373485777855E8,100.0,0.9999999999675337
8.95,45.9,train,1.8585172581961697E-6,7.862048038441065E-4,1.329721346306069E-4
-3.6944,57.2444,train,8.197635151115114E10,100.0,0.9999999999998296
-3.683231,57.236917,train,8.197635151115114E10,100.0,0.9999999999998296
-1.801218,50.984186,train,0.005456543879328116,17.25623099600562,0.2808102407874887
29.799722,58.931111,train,1.6044108959791027E-9,7.210147465057329E-7,1.1480673022095309E-7
21.882357,63.017194,train,4.430998711586425E9,100.0,0.9999999999968461
21.350316,62.268078,train,8.460362153670853E10,100.0,0.9999999999998348
8.754621,59.846573,train,5.765907461265919E-12,4.229016807486563E-9,4.1259072708147593E-10
8.656427,59.850841,train,4.988422202627244E-4,0.5910215828754694,0.03446536298386632
5.268651,60.322329,train,4.443240764458265E-6,0.0019223149257424385,3.1784368149204297E-4
5.741474,60.400901,train,0.06250679226110928,99.16189258792257,0.8172780134820962
20.778266,67.184544,train,0.024427061428189813,69.19657036357209,0.6360891693628721
20.899314,67.120239,train,0.01104997152794085,38.388806648922646,0.44155985690242083
10.08771,46.71794,train,5.677634738717926E-4,0.6317873556362777,0.03904127385023823
9.69549,46.72637,train,6.003260233156982E-4,0.6560878076911294,0.041188156568232236
13.386497,48.613846,train,92.35598747690509,100.0,0.9998487074864929
1.409414,52.215908,train,7.275825690502245E8,100.0,0.9999999999807927
1.385659,52.288546,train,7.275825690502245E8,100.0,0.9999999999807927
0.71404,51.328231,train,0.0639032994524039,99.63452487567221,0.8205545738433545
0.67748,51.115111,train,0.02343097936426978,67.40127735994224,0.6263985748727997
0.171308,50.848157,train,5093874.357538862,100.0,0.9999999972565315
23.073676,63.906534,train,4.692709014653125E9,100.0,0.999999999997022
8.907403,55.923665,train,3.2047866283455426E11,100.0,0.9999999999999564
8.440259,55.80747,train,2.234774513857945E9,100.0,0.9999999999937467
14.411983,51.113441,train,3344710.1330598043,100.0,0.9999999958217952
14.887337,51.246731,train,1.642100905676076E9,100.0,0.9999999999914896
12.797356,53.396328,train,3.672374072040946E10,100.0,0.9999999999996194
12.831147,53.383263,train,3.672374072040946E10,100.0,0.9999999999996194
10.287278,47.503525,train,4.2970202038310184E-7,1.6053987903298504E-4,3.074721872924201E-5
10.976028,47.456184,train,0.02509161704673886,70.45631802010705,0.6422796134017446
13.714588,56.116753,train,2.957474584908183E11,100.0,0.9999999999999527
14.170474,56.606231,train,4.3411361309832375E10,100.0,0.999999999999678
25.620236,62.282946,train,0.005564732828847021,17.594403414068783,0.28479232427045104
26.14422,62.1574,train,0.0039914440773645725,11.262146596563428,0.22216248692966553
22.232073,60.586246,train,7.224092921977482E9,100.0,0.9999999999980655
23.964647,62.237072,train,0.006463832925661104,18.797287097266512,0.3162543431344907
23.966244,62.239945,train,0.006463832925661104,18.797287097266512,0.3162543431344907
23.966147,60.561125,train,1.709663811511071E9,100.0,0.999999999991826
23.293012,60.405265,train,4.430998711586425E9,100.0,0.9999999999968461
26.246075,61.095488,train,2.3235344996249107E-4,0.3265983074135118,0.016354583669756634
26.526732,61.418489,train,0.007578285481927936,22.30567334689325,0.3516088696979307
25.527037,64.980325,train,3.5554287348547114E-8,2.429350121491884E-5,2.5441497373182864E-6
12.527276,57.062676,train,787946.2519173286,100.0,0.9999999822641665
15.270794,60.133311,train,2.633869173609321E9,100.0,0.9999999999946941
16.030607,60.741944,train,6.1456768677230336E7,100.0,0.9999999997726062
17.86694,60.20722,train,1.0071579674520308E10,100.0,0.9999999999986124
14.98884,59.452486,train,3.518075375799961E-8,2.4021728266927265E-5,2.517420949743789E-6
14.966058,59.162115,train,1.4065203888755491E10,100.0,0.9999999999990065
14.891389,47.742222,train,0.012199940566424919,44.50501220683361,0.4660944580120961
15.040833,47.851667,train,0.011702173143644292,39.318751135749466,0.45574433157612915
4.8,53.05,train,2.872817039391543E9,100.0,0.9999999999951354
13.417654,54.037113,train,6.826900104721911E10,100.0,0.9999999999997953
13.446589,54.080807,train,7.995197168237765E11,100.0,0.9999999999999826
-2.17964,48.03266,train,5.7012633547447945E-9,2.2432566934797405E-6,4.079648259946728E-7
-2.04571,48.14748,train,1.6047689770323952E-10,4.9353102447072564E-8,1.1483236526938771E-8
11.786642,58.164986,train,2.121322762288635E11,100.0,0.9999999999999342
-2.57,42.950001,train,1.601153472803437E-11,9.493960897161622E-9,1.1457365201688958E-9
10.250416,57.509497,train,1.3883424186666943E12,100.0,0.9999999999999899
10.410346,57.328131,train,1.3883424186666943E12,100.0,0.9999999999999899
14.657092,61.093887,train,196688.4559377711,100.0,0.9999999289491459
18.792648,63.291714,train,1.0071579674520308E10,100.0,0.9999999999986124
18.273952,63.164939,train,2700213.5140194204,100.0,0.9999999948245264
2.274929,41.517853,train,0.008059550178489572,26.75675285715955,0.3657706930146903
2.370626,41.536431,train,7.139790835278152E-8,3.848512473242064E-5,5.10899015084752E-6
23.81444,58.71444,train,3.886034823086852E9,100.0,0.9999999999964038
23.70389,58.72415,train,4.556039987536252E9,100.0,0.9999999999969327
-2.5942,54.648,train,1.1590360697691671E10,100.0,0.9999999999987943
23.012,49.363,train,0.011702173143644292,39.318751135749466,0.45574433157612915
23.065,49.706,train,82.4829465931213,100.0,0.999830601148165
24.65056,57.88722,train,7.224092921977482E9,100.0,0.9999999999980655
24.860333,57.149563,train,655985.9599062765,100.0,0.999999978696368
19.8287,50.2083,train,0.060526330342080215,98.49164367268841,0.8124207243715552
19.83184,50.197423,train,0.060526330342080215,98.49164367268841,0.8124207243715552
7.53558,46.07398,train,1.926706114974633E10,100.0,0.9999999999992747
7.93102,46.92754,train,0.04101192559790177,91.22568246483615,0.7458502514204441
28.15636,66.758873,train,0.01752092196763561,52.837783045261965,0.5562938160426572
22.845797,61.325589,train,8189.300856655798,100.0,0.9999982935222219
23.230764,61.483967,train,0.029136324036102487,76.0582789188341,0.6758410518598672
25.91603,60.953321,train,0.1407253664507185,100.0,0.9096647629371442
-4.88917,51.712663,train,992.5817094186353,100.0,0.9999859208698979
-4.856956,51.718398,train,711.9541058326575,100.0,0.9999803714742885
-4.75871,55.307882,train,3.2542812198192107E-9,1.4699141766756857E-6,2.328663703883856E-7
-5.303212,55.883247,train,1.473225865824624E-4,0.19044072021154476,0.010431980866024936
-0.49111,54.27243,train,2.2215541761889997E8,100.0,0.9999999999370941
-0.652474,54.486241,train,2.872817039391543E9,100.0,0.9999999999951354
-4.489302,54.760265,train,33.87313328521036,100.0,0.9995876047106642
-4.554471,54.937034,train,2.2027913460928334E-4,0.3150693265296772,0.01551790113039163
-5.426637,57.538532,train,4.039217697594995E-18,4.532168016214609E-15,2.890340815516298E-16
-5.123872,57.905911,train,1.3355879070877665E-12,1.3579181989247401E-9,9.557059136711811E-11
0.321159,53.101043,train,0.11216768313141531,100.0,0.8892135769828766
0.305756,53.092351,train,0.11216768313141531,100.0,0.8892135769828766
-5.96097,56.682134,train,1.256575234749564E-4,0.16333209495353346,0.008911538981903304
-5.2571,50.0251,train,0.04705977381898523,93.93404211072773,0.7710336335405232
-5.217466,49.995008,train,0.03375480212063016,84.13487615391064,0.7072077153879935
-4.292086,58.49418,train,105.71239023886447,100.0,0.9998678202569256
-4.496327,58.385693,train,1.1792004603229257E-14,1.3231113079552999E-11,8.437998333621449E-13
21.091778,66.010211,train,1.8434655529133516E-4,0.23676732855386903,0.013019532202717718
20.25347,65.367409,train,3.371913592916012E-16,3.783425426253305E-13,2.4128383795213638E-14
20.246176,63.853491,train,664897.4893084342,100.0,0.9999999789818976
20.277824,63.952542,train,3.0405637162893013E-4,0.3950627784021592,0.0212940434262288
17.799686,58.947499,train,2.8199649251085484E10,100.0,0.9999999999995044
-8.688895,52.720983,train,2.4894868976060526E-10,6.753822247360388E-8,1.781400756376171E-8
16.35895,61.472635,train,0.04062085193554242,91.03909297682956,0.7440297562541912
16.94056,61.36667,train,7.224092921977482E9,100.0,0.9999999999980655
13.594205,62.242957,train,2.683830544195515E-10,7.153289971189423E-8,1.9204671289349323E-8
15.493352,64.815694,train,1.920123404834066E-12,1.8287488102757E-9,1.3739816624298128E-10
16.209821,64.1187,train,1.1383477493346624E-4,0.14853876348984996,0.008079853004723825
12.444523,63.794518,train,4.317394026550931E-9,1.8058996020983087E-6,3.089394345806488E-7
12.447578,63.959472,train,5.765907461265919E-12,4.229016807486563E-9,4.1259072708147593E-10
31.283331,40.643478,train,1.3705873951331549E-11,8.309145681555413E-9,9.807504774647386E-10
15.7,48.466667,train,6378.551390851124,100.0,0.9999978090866869
17.543684,62.235517,train,7.224092921977482E9,100.0,0.9999999999980655
18.243229,62.93629,train,3.886034823086852E9,100.0,0.9999999999964038
14.14224,60.933436,train,4.1902519338039244E-20,4.701634627312863E-17,2.998416301944009E-18
13.34861,60.97833,train,9.480081246820127E-13,1.045731126281677E-9,6.783656591857084E-11
6.861206,61.182535,train,1.5577354613507413E11,100.0,0.9999999999999103
6.853759,61.194627,train,1.5577354613507413E11,100.0,0.9999999999999103
13.71,46.98,train,1.524396640803603E-4,0.19684351422226964,0.010790413676321449
13.77,46.99,train,8.94113325034716E-4,1.4115845831922325,0.060132725753641446
14.586511,57.997789,train,2.3352144496147408E10,100.0,0.9999999999994016
14.333384,57.350554,train,2.3352144496147408E10,100.0,0.9999999999994016
15.519421,58.058412,train,1.074000658258115E10,100.0,0.9999999999986988
12.33583,59.59917,train,964.566486173089,100.0,0.9999855119563973
12.908629,59.595687,train,3.886034823086852E9,100.0,0.9999999999964038
14.430914,49.972817,train,1.1142691521627653E9,100.0,0.9999999999874583
14.542775,50.025705,train,9871.082758288529,100.0,0.9999985842623007
21.284056,52.072231,train,1881543.341143377,100.0,0.9999999925726486
-3.43,43.130001,train,3.675452045449882E7,100.0,0.9999999996197778
-4.53,42.939999,train,9.264410154218474,100.0,0.9984938236858166
-4.78,43.200001,train,1.3855523584188807E9,100.0,0.9999999999899138
-5.27,43.110001,train,8.034299673409629E7,100.0,0.9999999998260597
-6.85,43.110001,train,324416.1358116784,100.0,0.9999999569229714
-6.84,43.470001,train,0.003055174810713173,6.568677955937615,0.17939896065415778
-6.5,42.740002,train,0.0033747287119056694,7.605238113230157,0.19451320390290933
-2.82,41.959999,train,0.5247859521055162,100.0,0.9740610622611727
-2.94,41.959999,train,0.07458124545289814,100.0,0.8421917951986161
-1.9283,46.88981,train,4.1497684675056456E-11,2.20075599369505E-8,2.9694475611203973E-9
-1.78924,46.80548,train,3.4859024327436E-10,8.801925454202592E-8,2.494405249546957E-8
20.029655,66.564753,train,7.050274116940213E10,100.0,0.9999999999998018
14.258644,55.647883,train,2.0632625155858667E11,100.0,0.9999999999999323
14.460936,56.024729,train,1135.9985942354856,100.0,0.9999876983017988
21.554482,66.961947,train,3.3879681791179785E-4,0.4282341781357816,0.023669440968670703
11.16679,55.75137,train,2.424823982009291E-12,2.235274132034224E-9,1.735129980392275E-10
29.52032,64.12875,train,0.0040134447851074674,11.325609825072258,0.2231138246671538
22.469192,65.849759,train,8.394104931352143E-12,5.57957469685177E-9,6.00656510608144E-10
17.460563,64.87185,train,618.7659354903572,100.0,0.9999774154209861
15.165188,63.929334,train,27.509143741875025,100.0,0.9994922492625862
16.906958,64.019934,train,8.328328285290025E-25,9.34472611010816E-22,5.959497350768008E-23
16.522453,63.618144,train,6.123480196716704E-5,0.05064871302745112,0.004362659207945901
24.408819,41.566617,train,3.751635262856686E8,100.0,0.9999999999627499
16.269101,57.781022,train,5.426941341068596E9,100.0,0.999999999997425
17.762244,66.929239,train,8.391105287381419E-5,0.11109640924353568,0.005968580798186339
23.71139,66.38944,train,0.0020100471575611985,4.412891702859747,0.12574637736322383
23.73194,66.39,train,0.0020100471575611985,4.412891702859747,0.12574637736322383
15.65,66.18833,train,13562.982530422523,100.0,0.9999989696315432
19.162729,49.116827,train,0.001092096457016179,1.7057881992573751,0.07248276960439541
19.202498,49.125004,train,0.0028304266379071408,6.067280585479315,0.16842453771103863
26.075827,58.405318,train,1.709663811511071E9,100.0,0.999999999991826
24.27982,59.11822,train,7.224092921977482E9,100.0,0.9999999999980655
24.80813,59.44189,train,2.006538155738316E10,100.0,0.9999999999993036
25.638418,66.50663,train,1.052997552160499E-6,3.3488531530129136E-4,7.534361159923596E-5
25.686079,66.515737,train,2.0853865214299528E-7,9.533809648472222E-5,1.4922166338247418E-5
24.892867,67.663946,train,2.592981093441414E9,100.0,0.9999999999946105
27.994461,64.082853,train,4.575731231719303E-11,2.4086358736235095E-8,3.27425350320736E-9
24.640673,65.794838,train,0.001081258690148658,1.6633069251671744,0.07181512080060436
24.933,49.663,train,69544.70515557543,100.0,0.9999997990518338
24.741,49.115,train,205.4943193676926,100.0,0.9999319984440093
29.501,48.35,train,0.8483571820511816,100.0,0.9837940808049803
25.124,51.294,train,0.007320553383991751,21.704826234377524,0.3437615921321331
25.857,48.969,train,794232.2865484143,100.0,0.9999999824045386
25.804,48.996,train,794232.2865484143,100.0,0.9999999824045386
25.042588,61.054289,train,0.012016189203889178,42.87733994186411,0.46231985929223446
3.81593,44.381,train,20500.96528825207,100.0,0.9999993183309149
-9.251057,53.740764,train,1107.7134645457977,100.0,0.9999873841856032
-8.841855,53.093361,train,1.4200182353227718E-9,5.129680849852221E-7,1.0161215746613779E-7
28.4,63.866667,train,5.748861593044268E-17,6.450458626469473E-14,4.113709769845611E-15
8.108845,56.344627,train,6.094899523723568E9,100.0,0.9999999999977072
8.115075,56.075122,train,6.362172141916619E11,100.0,0.999999999999978
12.189132,56.046337,train,6.33732401155344E11,100.0,0.9999999999999779
30.767,51.05,train,0.001207933793050553,2.017165587247309,0.07955926410823072
