lon,lat,bank.vole_AllData_RUN1 logistic values
-18.6458333333333,76.8541666666667,6.533222E-6
25.1875,70.7291666666667,0.39122373
30.6875,69.8125,0.07521474
22.8541666666667,69.6875,0.11406854
28.0625,69.5625,6.533222E-6
27.8125,69.4791666666667,6.533222E-6
31.8541666666667,69.4375,0.24755117
29.1875,69.3125,1.3037096E-4
34.2291666666667,69.0208333333333,0.39738145
35.0625,69.0208333333333,0.5805289
29.8125,68.6875,0.018272404
18.9375,68.6458333333333,0.094253205
15.5625,68.3125,0.6739181
38.6041666666667,68.2291666666667,0.0029257613
19.0208333333333,68.1458333333333,0.030787531
22.8125,67.9375,0.005875085
25.9791666666667,67.8958333333333,5.7581736E-4
36.9791666666667,67.8125,0.002634042
18.9791666666667,67.6458333333333,0.0042223707
16.5625,67.6041666666667,0.2347141
27.8125,67.4375,0.008450042
26.5625,67.3541666666667,0.03153705
15.8541666666667,67.2708333333333,0.5596776
31.4791666666667,67.2708333333333,0.026167018
35.5625,67.2708333333333,5.5857257E-5
39.4375,67.2708333333333,8.81504E-6
32.2291666666667,67.1875,0.042301673
21.4791666666667,67.0625,0.013606828
19.2291666666667,66.9791666666667,1.3801437E-4
40.3541666666667,66.8958333333333,8.81504E-6
26.8958333333333,66.8125,0.015268462
39.7708333333333,66.7291666666667,2.1167612E-5
29.8125,66.6875,0.059018027
26.2708333333333,66.4791666666667,0.12557536
32.8958333333333,66.3958333333333,0.021462053
35.6458333333333,66.3958333333333,0.0017733198
21.5625,66.2708333333333,0.18006638
19.6458333333333,66.2291666666667,0.029142281
22.8125,65.8125,0.0427883
16.4375,65.6875,0.017055374
32.9791666666667,65.5208333333333,0.008450042
-17.0625,65.4791666666667,0.33865646
-14.8125,65.4791666666667,0.38775766
20.6041666666667,65.4375,0.3421681
33.9791666666667,65.3958333333333,0.011367812
30.2291666666667,65.3541666666667,0.009488
-14.5208333333333,65.2708333333333,0.685721
-15.1458333333333,64.9375,0.46516597
28.2708333333333,64.8541666666667,0.061524924
30.8958333333333,64.6875,0.0373019
18.1041666666667,64.6458333333333,0.4717938
41.1041666666667,64.6041666666667,0.008450042
39.3958333333333,64.4791666666667,0.0021023469
14.2291666666667,64.3958333333333,0.4234826
38.9791666666667,64.1458333333333,0.016328907
30.6875,63.8958333333333,0.0373019
23.3958333333333,63.8541666666667,0.6367232
37.0208333333333,63.8541666666667,0.0373019
16.4791666666667,63.8125,0.04239493
26.1041666666667,63.4375,0.054093145
41.6041666666667,63.2291666666667,0.015268462
15.9375,63.0208333333333,0.2989414
8.72916666666666,62.8541666666667,0.6261663
15.4791666666667,62.8125,0.5658647
31.8125,62.8125,0.029142281
14.9791666666667,62.5625,0.36275598
33.8541666666667,62.5625,0.014127704
38.1458333333333,62.3958333333333,0.0073478036
41.1041666666667,62.2708333333333,0.026767021
31.1041666666667,62.2291666666667,0.019453205
39.1875,62.0208333333333,0.022670163
9.5625,61.9375,0.14323255
9.47916666666666,61.8958333333333,0.030482432
12.3541666666667,61.8541666666667,0.35558945
29.1458333333333,61.8125,0.22058553
10.3125,61.7708333333333,0.14814468
40.4375,61.6458333333333,0.018350728
40.5208333333333,61.6458333333333,0.018350728
34.2708333333333,61.2708333333333,0.050433327
8.64583333333333,61.1458333333333,0.36209616
40.5625,61.1458333333333,0.018007366
38.2291666666667,60.8541666666667,0.029071901
7.89583333333333,60.8125,0.19715427
