lon,lat,bank.vole_AllData_RUN3 logistic values
-18.6458333333333,76.8541666666667,7.459521E-8
25.1875,70.7291666666667,0.2694144
28.7708333333333,69.9791666666667,0.029291766
30.6875,69.8125,0.21166353
22.8541666666667,69.6875,0.05070191
28.0625,69.5625,5.5778838E-8
27.8125,69.4791666666667,4.0886842E-8
31.8541666666667,69.4375,0.32705188
29.1875,69.3125,9.2576425E-5
34.2291666666667,69.0208333333333,0.42312384
35.0625,69.0208333333333,0.2210027
29.8125,68.6875,6.7220564E-4
31.2708333333333,68.3541666666667,1.2267174E-4
16.8958333333333,68.2708333333333,0.0949388
38.6041666666667,68.2291666666667,0.013447045
19.0208333333333,68.1458333333333,0.0013135421
22.8125,67.9375,2.5437215E-5
36.9791666666667,67.8125,1.0002052E-4
16.5625,67.6041666666667,0.062082626
15.8125,67.5625,0.33250597
15.8541666666667,67.2708333333333,0.3327641
31.4791666666667,67.2708333333333,7.5002795E-4
35.5625,67.2708333333333,9.4250696E-5
39.4375,67.2708333333333,1.9924594E-6
16.7708333333333,67.1875,0.0012540049
32.2291666666667,67.1875,0.002008061
21.4791666666667,67.0625,3.746484E-5
28.7291666666667,67.0625,3.9763556E-5
19.2291666666667,66.9791666666667,2.9923795E-9
40.3541666666667,66.8958333333333,3.734681E-7
26.8958333333333,66.8125,7.6335925E-4
39.7708333333333,66.7291666666667,2.1853964E-6
29.8125,66.6875,0.0011494833
26.2708333333333,66.4791666666667,0.038625486
18.6458333333333,66.3958333333333,1.8049242E-8
32.8958333333333,66.3958333333333,0.0012626201
35.6458333333333,66.3958333333333,0.030232726
21.5625,66.2708333333333,0.06543841
16.3125,65.8125,6.122954E-4
22.8125,65.8125,0.004189444
30.9375,65.8125,2.0607133E-4
16.4375,65.6875,6.780206E-5
32.9791666666667,65.5208333333333,2.2146999E-4
-17.0625,65.4791666666667,0.2083278
-14.8125,65.4791666666667,0.20660143
33.9791666666667,65.3958333333333,5.826213E-4
30.2291666666667,65.3541666666667,7.262596E-5
-17.8541666666667,65.2708333333333,0.40570706
-15.1458333333333,64.9375,0.24380474
10.9791666666667,64.9375,0.7651579
30.8958333333333,64.6875,0.011349784
41.1041666666667,64.6041666666667,5.965739E-5
39.3958333333333,64.4791666666667,5.6086377E-5
14.2291666666667,64.3958333333333,0.43742144
39.6041666666667,64.3541666666667,3.8723785E-5
39.8541666666667,64.1875,3.009505E-4
38.9791666666667,64.1458333333333,1.3430757E-4
30.6875,63.8958333333333,8.7022886E-4
16.4791666666667,63.8125,0.027469011
41.6041666666667,63.2291666666667,4.5609922E-4
15.9375,63.0208333333333,0.16631338
38.0208333333333,63.0208333333333,1.3430757E-4
8.72916666666666,62.8541666666667,0.5987367
15.4791666666667,62.8125,0.39467064
31.8125,62.8125,2.3588652E-4
35.6041666666667,62.6041666666667,0.011871792
33.8541666666667,62.5625,9.3501137E-4
38.1458333333333,62.3958333333333,0.0011934603
41.1041666666667,62.2708333333333,0.0036366803
31.1041666666667,62.2291666666667,0.012845042
39.1875,62.0208333333333,0.0023873376
9.5625,61.9375,0.4101059
12.3541666666667,61.8541666666667,0.069271244
29.1458333333333,61.8125,0.5029703
10.3125,61.7708333333333,0.015280746
10.6041666666667,61.7708333333333,0.022162437
28.5208333333333,61.6875,0.16310336
40.4375,61.6458333333333,2.9441924E-4
40.5208333333333,61.6458333333333,1.7684983E-4
34.2708333333333,61.2708333333333,0.01872113
8.64583333333333,61.1458333333333,0.4472613
40.5625,61.1458333333333,0.001900733
38.2291666666667,60.8541666666667,0.0013142365
7.89583333333333,60.8125,0.005078505
5.8125,60.7708333333333,0.21064754
16.8958333333333,60.7291666666667,0.5555344
14.4375,60.6458333333333,0.35214436
24.4375,60.5625,0.5746504
12.1875,60.4791666666667,0.34718624
7.52083333333333,60.3958333333333,0.009667178
39.6875,60.2708333333333,0.020138688
31.9375,60.1458333333333,0.029852735
37.1041666666667,60.1041666666667,0.0034851953
38.8125,60.1041666666667,0.005545681
35.3125,59.9375,9.382086E-4
35.9375,59.8541666666667,0.0019496272
38.1041666666667,59.8125,0.0068646693
38.8125,59.8125,2.858161E-4
41.3958333333333,59.7708333333333,0.015734369
38.2708333333333,59.6041666666667,0.0018875537
17.3125,59.4791666666667,0.6916568
28.0208333333333,59.4375,0.41988215
37.5208333333333,59.4375,0.036056858
32.4375,59.1458333333333,0.21254838
7.72916666666666,58.9791666666667,0.572673
8.22916666666666,58.5208333333333,0.25890854
38.9375,58.3541666666667,0.010212818
35.5625,58.1458333333333,0.0101948045
-4.97916666666667,57.9375,0.4606268
30.9375,57.6458333333333,5.0784764E-4
-4.1875,57.0625,0.46901596
31.1458333333333,56.8541666666667,0.07338056
39.3541666666667,56.7708333333333,0.0020941743
-4.3125,56.7291666666667,0.25727278
13.8541666666667,56.6875,0.693539
16.5625,56.5625,0.4526939
38.0625,56.3541666666667,0.46704248
37.6875,56.2708333333333,0.049105875
28.1458333333333,56.1041666666667,0.12895389
37.8958333333333,55.9375,0.004379086
27.5208333333333,55.8541666666667,0.13335328
38.1875,55.4791666666667,0.22820371
39.4375,55.3541666666667,1.6442768E-4
35.0625,55.2708333333333,0.0061623803
26.2708333333333,55.0208333333333,0.011175074
36.4791666666667,54.9791666666667,0.6862923
-3.3125,54.9375,0.60963017
-1.85416666666667,54.8958333333333,0.39257252
38.4375,54.8958333333333,2.5251E-4
-8.1875,54.7708333333333,0.43374884
-4.14583333333333,54.7708333333333,0.33663663
39.2291666666667,54.6458333333333,9.447663E-4
33.6041666666667,54.4375,0.0101948045
34.8958333333333,54.2708333333333,0.002017163
-1.47916666666667,54.1875,0.26081207
40.8958333333333,54.1458333333333,0.0014759949
31.7708333333333,54.0625,0.020833531
41.6875,53.9791666666667,0.015322898
40.1458333333333,53.9375,0.0012060226
-8.27083333333333,53.8125,0.6510623
33.6875,53.7708333333333,0.030519491
41.4791666666667,53.6458333333333,0.0025850972
37.5625,53.6041666666667,0.061882515
7.0625,53.4375,0.29907587
28.6041666666667,53.2708333333333,0.5442693
14.1875,53.1041666666667,0.33071592
39.8541666666667,53.1041666666667,0.0026276382
33.7708333333333,53.0625,0.020833531
-1.77083333333334,52.9375,0.565334
-3.35416666666667,52.7708333333333,0.19075114
0.520833333333332,52.7291666666667,0.46796134
21.3541666666667,52.7291666666667,0.016002476
33.7708333333333,52.7291666666667,0.0016566804
13.2708333333333,52.6875,0.27137053
32.0208333333333,52.6041666666667,0.028899362
-8.85416666666667,52.4791666666667,0.5387291
8.97916666666666,52.3125,0.40640023
-7.85416666666667,52.2291666666667,0.17441332
26.8125,52.2291666666667,0.39954534
30.6875,52.1041666666667,0.16037385
36.3958333333333,52.1041666666667,0.02125115
32.2708333333333,51.8958333333333,0.08941708
36.6041666666667,51.7708333333333,3.9084404E-4
13.5208333333333,51.6041666666667,0.006591751
14.0625,51.5625,0.30432945
33.5625,51.4791666666667,0.005627175
-0.604166666666668,51.3958333333333,0.7135533
5.89583333333333,51.3541666666667,0.1530252
21.1875,51.2708333333333,0.37496477
30.8958333333333,51.2291666666667,0.06292772
19.3541666666667,51.1458333333333,0.61089075
38.7291666666667,51.0208333333333,1.8212631E-4
40.2291666666667,51.0208333333333,2.0544526E-4
2.89583333333333,50.8958333333333,0.76420987
13.0625,50.8541666666667,0.1886688
14.0208333333333,50.6458333333333,0.06039973
26.9791666666667,50.5625,0.5847758
14.2291666666667,50.4791666666667,0.3598573
20.5625,50.4375,0.0013607905
3.14583333333333,50.3541666666667,0.30651945
33.6458333333333,50.2708333333333,0.0070635327
16.2708333333333,50.0625,0.047078285
21.1041666666667,50.0625,0.12546223
28.2708333333333,49.9791666666667,0.0048834067
7.39583333333333,49.8958333333333,0.58848125
8.89583333333333,49.8125,0.6811319
22.6458333333333,49.8125,0.0048542023
41.7708333333333,49.7708333333333,1.463955E-4
0.104166666666664,49.6041666666667,0.64350295
31.0625,49.6041666666667,0.60099113
3.6875,49.3958333333333,0.0030147233
11.1041666666667,49.3958333333333,0.70334905
23.9375,49.3958333333333,0.30364537
5.1875,49.2708333333333,0.33700418
8.14583333333333,49.2708333333333,0.18604034
2.27083333333333,49.2291666666667,0.03288208
15.7291666666667,49.2291666666667,0.5506517
4.89583333333333,49.1875,0.067157164
8.6875,49.1875,0.45691836
35.9375,49.1875,0.0053798747
26.5625,49.1041666666667,0.006337027
16.6875,49.0625,0.023760285
27.7291666666667,48.9791666666667,0.0023345468
26.6041666666667,48.9375,0.09423777
9.52083333333333,48.8958333333333,0.3809439
40.6458333333333,48.8541666666667,7.414224E-5
23.0208333333333,48.7708333333333,0.2750761
19.0208333333333,48.6458333333333,0.4447274
20.7708333333333,48.6041666666667,0.37096307
19.1458333333333,48.5625,0.45712414
36.8541666666667,48.5625,6.9186324E-4
29.6458333333333,48.2291666666667,0.20325717
21.1458333333333,48.1875,0.4663023
18.6875,48.0625,0.008223494
-2.5625,48.0208333333333,0.21721019
10.0208333333333,48.0208333333333,0.53731453
8.02083333333333,47.9375,0.5237666
3.64583333333333,47.8958333333333,0.017238002
-1.5625,47.8541666666667,0.3185477
36.9791666666667,47.8541666666667,2.829434E-4
3.52083333333333,47.6875,0.032658156
2.47916666666666,47.6041666666667,0.31190464
27.3958333333333,47.6041666666667,4.1853582E-5
19.6875,47.3958333333333,0.04543855
33.4791666666667,47.3958333333333,7.937037E-5
8.72916666666666,47.3541666666667,0.5008829
3.9375,47.2708333333333,0.48444083
23.6041666666667,47.0625,0.09352449
1.5625,47.0208333333333,6.373097E-4
21.8541666666667,47.0208333333333,0.006876526
24.8125,46.8125,0.0022791347
8.4375,46.7708333333333,0.051864013
9.47916666666666,46.6458333333333,0.60266197
11.1458333333333,46.6458333333333,0.39395776
20.1041666666667,46.6458333333333,0.005515407
11.6458333333333,46.6041666666667,0.6366601
25.9375,46.3541666666667,2.0647797E-4
13.5625,46.3125,0.27781725
17.2291666666667,46.2291666666667,0.036015514
27.6458333333333,46.2291666666667,0.25660416
39.4791666666667,46.2291666666667,0.0020549842
18.7291666666667,46.1875,0.0012515264
19.8958333333333,45.8125,0.17530993
39.0208333333333,45.7708333333333,0.036664564
15.1875,45.4375,0.001438511
26.8958333333333,45.4375,0.001588656
40.9375,45.4375,0.0085707875
24.7291666666667,45.3541666666667,1.6728997E-4
41.6458333333333,45.3125,0.00240897
39.7291666666667,45.1875,0.33856052
19.6041666666667,45.1041666666667,0.0016183069
20.5625,44.9375,0.7436087
0.604166666666664,44.8125,0.06998756
0.6875,44.6875,0.12012782
3.64583333333333,44.4791666666667,0.5021721
2.47916666666666,44.4375,0.3254038
7.77083333333333,44.3541666666667,0.48837748
27.1875,44.3125,3.585315E-4
27.6041666666667,44.2708333333333,1.8642511E-4
9.72916666666666,44.1041666666667,0.13849103
23.8541666666667,43.9791666666667,0.007838975
39.6875,43.9791666666667,0.07328565
11.7291666666667,43.8541666666667,0.6209964
12.3958333333333,43.8125,0.14935459
0.229166666666664,43.7708333333333,0.4767909
0.520833333333332,43.4375,0.02085923
-1.47916666666667,43.3125,0.006145279
0.5625,43.3125,0.12750937
11.4375,42.9375,0.50018895
1.5625,42.8958333333333,0.07301426
-7.47916666666667,42.5208333333333,1.1293175E-8
41.6458333333333,42.5208333333333,3.8978538E-7
-7.27083333333333,42.4791666666667,4.860426E-7
-7.14583333333333,42.4791666666667,2.5898915E-8
