X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
6.835556,51.259014,train,0.543314240430104,100.0,0.9814553804290768
6.33808,51.94526,train,6.795574411793496,100.0,0.9984915993895466
7.70713,48.88243,train,2.428556547631855,100.0,0.9957906187062462
7.65889,48.34367,train,7.804143744974923,100.0,0.9986862816061702
8.695386,51.206309,train,2.1074689028643188,100.0,0.9951523988960114
8.655648,49.321583,train,3.833637904000993E8,100.0,0.9999999999732214
8.751994,49.440834,train,0.011339901263655267,48.11787287136514,0.5248536456017687
10.789961,59.995275,train,565.9558342497531,100.0,0.9999818612214962
10.37796,53.50071,train,6.707476248362881,100.0,0.9984718178439177
10.734637,53.893921,train,1910.5827488930584,100.0,0.9999946268338405
1.59238,42.93515,train,64.96636823578416,100.0,0.9998420057631016
1.508,42.63,train,0.2805817389056933,100.0,0.9647034007914083
28.768729,61.167933,train,1946.9439991829106,100.0,0.9999947271829053
28.57462,61.321796,train,3.158965726214192E-4,0.7532023585535029,0.029852734690734302
-2.80552,47.62199,train,4.645878904315294,100.0,0.9977951859126134
-3.016667,47.866667,train,404.57759477168486,100.0,0.9999746261943847
11.43,48.26,train,0.055353194380407804,100.0,0.8435527257497537
11.43221,48.257818,train,0.055353194380407804,100.0,0.8435527257497537
15.60631,44.870468,train,0.0011376946439798487,2.7506578392186127,0.09976602239970736
15.603333,44.857816,train,0.0011376946439798487,2.7506578392186127,0.09976602239970736
12.329377,55.814431,train,190.7233966250883,100.0,0.9999461766025246
12.329487,55.814535,train,190.7233966250883,100.0,0.9999461766025246
-2.755674,51.332603,train,15014.651205313645,100.0,0.9999993162727144
-0.55707,46.03898,train,2.1753923898615035,100.0,0.9953030473148424
-0.76009,47.11416,train,0.04830778846987362,100.0,0.8247348239798467
-0.77268,47.29401,train,0.01687375205602651,70.80866750899571,0.6217371928296671
3.32364,46.09431,train,0.05689029241758642,100.0,0.8471335523083655
3.32848,46.9047,train,3.1801687397003366,100.0,0.9967822774064843
-4.089108,48.407041,train,0.9595957057692794,100.0,0.9894150533295457
4.80632,47.88148,train,0.04630181665260633,100.0,0.8185196748665191
5.91099,46.05742,train,0.012355066011806162,52.014103426164056,0.5461768335538401
6.21962,44.69731,train,0.7499172787400005,100.0,0.9864954479875219
2.31718,43.75187,train,0.0166564891613733,70.33434139396614,0.6186846268421461
4.73575,45.72121,train,1024.5665136564005,100.0,0.9999899803177894
2.80643,45.9145,train,35.632240533051814,100.0,0.9997119749773657
-0.48854,44.95952,train,0.0011987605527018755,2.822193871690992,0.1045610570112046
1.54967,44.64458,train,9.57881669227572E-5,0.22620757365447092,0.009244425575078125
1.79993,44.73762,train,0.06460495766466662,100.0,0.8628848469631304
10.596743,63.044497,train,0.37807872702953116,100.0,0.9735648902402526
8.222873,60.530536,train,226.31409430447306,100.0,0.9999546406152611
12.403888,61.1669,train,1.3193993768468237,100.0,0.992279309951035
12.676208,61.357769,train,2.5266180226433392,100.0,0.9959533293960725
6.321858,59.565622,train,17.43929252800163,100.0,0.9994116794557093
6.348915,59.622713,train,2837.4924382620384,100.0,0.9999963820532342
6.224714,62.069268,train,0.006770483077051456,25.672155161076603,0.3974123874169603
6.103289,62.408566,train,64.65897006371152,100.0,0.9998412547546991
11.079749,61.425931,train,0.19544517330122,100.0,0.9500953843479687
8.003863,58.261442,train,383.7609951417078,100.0,0.9999732498632048
8.2388,58.352876,train,0.18651658781623903,100.0,0.9478310692886893
8.436429,63.039818,train,0.3749271737161276,100.0,0.9733486048079781
8.797938,63.033395,train,0.9417564433176212,100.0,0.9892167096285539
7.533371,62.717788,train,3.6116283896417447,100.0,0.9971655899329839
11.949291,64.129321,train,0.022735689276326004,81.85391836413602,0.688926398277477
12.172882,64.181134,train,0.028146837234472172,92.1746516796036,0.7327468580477517
9.48576,60.230456,train,1.3076911784661447,100.0,0.992210722460674
10.195645,60.834988,train,0.07594448565354317,100.0,0.880920034898016
9.721617,56.076184,train,9.399570588893472,100.0,0.9989090210327082
13.8386,50.1722,train,3.6977467467785643,100.0,0.9972314189253458
13.322371,50.863808,train,815.6076814186329,100.0,0.9999874133057455
13.56494,42.46926,train,149.77365787085924,100.0,0.9999314617118374
14.079909,42.146818,train,1.3406150299609698,100.0,0.9924005637744903
-1.044118,53.272805,train,398784.973811547,100.0,0.9999999742569702
-1.105518,53.49191,train,638027.9615010553,100.0,0.9999999839099002
13.535141,58.161555,train,0.12570803984446685,100.0,0.924500744798212
13.476966,58.100694,train,7.37094304299865,100.0,0.9986091799102014
15.63333,56.16667,train,154.63072861739715,100.0,0.9999336144095449
15.378107,56.160919,train,3.636935523841313,100.0,0.997185257285275
19.0481,47.67016,train,0.028777321351532482,92.6214678681457,0.7370625551092687
19.009,48.0113,train,0.10273231789648778,100.0,0.9091496232560716
17.09493,47.68748,train,4.7026251050567704E-5,0.09694859538516053,0.004559917921585208
17.95432,46.77266,train,1.9815958062725946E-4,0.46708713493383625,0.01893709991970264
17.89767,46.78301,train,4.1701728850093375E-4,1.1137618109351446,0.03903577651034452
6.9445,46.02616,train,4.5700441968933,100.0,0.9977586815217603
6.77827,45.49091,train,0.02319489129704319,84.93287870037591,0.6931954390551464
0.73492,49.22338,train,0.08267656205945327,100.0,0.889545318915349
-1.12645,45.04302,train,0.001145862686358301,2.7602263424481404,0.1004103687418693
-1.06694,45.93166,train,1.613893716079085,100.0,0.9936792336067247
3.82866,48.65785,train,0.018332870078323103,73.70270491647983,0.6410362545236609
4.15507,48.69953,train,1.8607099252758243E-4,0.4275114261593985,0.017802421395180214
4.04621,50.04891,train,0.023776153642057114,86.55383084968503,0.6984340701824644
3.62889,50.14158,train,0.31212114086806686,100.0,0.9681564971406528
5.93683,48.64666,train,0.48645104284977814,100.0,0.9793324282924889
6.0773,49.02541,train,4.442778900492212,100.0,0.9976946260111869
-0.03526,48.30638,train,0.005635451580510587,21.02640023424522,0.3544000393559428
0.21048,48.76249,train,0.10226990923660045,100.0,0.9087763199612965
0.68232,47.33219,train,0.6011900757832316,100.0,0.983210674893881
0.92268,47.96702,train,0.0016188356856350324,3.81327708500607,0.13621094602432277
1.95008,50.22851,train,0.010241807878616643,43.72200316179667,0.4994117866881616
-1.52163,49.21514,train,71.00969317104023,100.0,0.9998554500191039
-0.7864,49.36516,train,260667.1555115222,100.0,0.9999999606166979
4.847,49.05064,train,0.32536435640214073,100.0,0.9694129700637548
-0.36431,42.89168,train,1.2516255739612983,100.0,0.9918646463113094
0.01159,42.72284,train,0.03033458092589443,93.86091162681514,0.7471476945949664
0.76477,45.35208,train,0.0425937436601083,100.0,0.8057889446483331
1.14779,45.35907,train,0.0011321773806221664,2.7334853468087967,0.09933026353677395
2.93371,47.3553,train,0.054031159661357284,100.0,0.8403359593712982
2.29184,47.82105,train,0.00461905928839413,14.937737451869664,0.31031652363662904
2.215627,48.998471,train,0.002638441223299685,6.595396759857727,0.20446098571005117
1.98603,48.43093,train,0.0010835386464759453,2.5820176632317797,0.0954703981258422
-1.631587,43.16088,train,2.945754743130193E-4,0.6919930610254731,0.027894059705134644
1.15754,43.13698,train,0.005755509196456473,21.38928592221243,0.3592378802718066
0.25691,43.80823,train,0.0011958008119960584,2.8187266653286835,0.1043298296102382
1.391235,47.013283,train,4.241035946728502E-4,1.1228456861557357,0.03967278894537293
1.50181,46.44514,train,4.0673754572651954E-4,1.1005834910423,0.03811019145520902
6.94291,47.28732,train,3.579481327994542,100.0,0.9971402071000114
7.30689,44.09432,train,0.41962642322207305,100.0,0.976119757502599
7.599628,44.819541,train,0.009799512063748921,42.76369117798575,0.48837749051674906
6.390463,49.825315,train,0.016999766858272612,71.00281383474923,0.6234854227233054
-3.094666,55.814882,train,4.200337002890196E10,100.0,0.9999999999997556
-2.980692,55.908079,train,536.8016926088491,100.0,0.9999808761083495
-3.8597,52.897864,train,2.685493229457543E7,100.0,0.9999999996177263
-4.01243,52.985282,train,2.919197613284473E8,100.0,0.999999999964833
-1.961975,52.900959,train,3.1572785687381193E7,100.0,0.9999999996748486
-1.781981,52.193038,train,0.27545860990280113,100.0,0.964070521904601
-1.485649,55.06254,train,713380.1503243446,100.0,0.9999999856094488
-1.6846,55.22,train,1207.5983371550058,100.0,0.999991498956114
24.1,56.59,train,0.8644049351972068,100.0,0.9882630894699759
23.530001,56.740002,train,0.10167890023010596,100.0,0.9082947075938445
8.80149,47.59518,train,5.654928798532333,100.0,0.9981878939353359
8.46305,47.28384,train,1094.4659009185602,100.0,0.9999906202308988
7.677007,52.323001,train,0.1305417543759379,100.0,0.9270925198062981
7.698267,52.335429,train,0.22673998078084182,100.0,0.9566849048769649
10.868045,45.737283,train,6.932467053589132E-4,1.770515127925044,0.06325716684122652
16.108038,46.872485,train,0.008679936412795327,35.65462608914425,0.4581439831758653
15.519596,46.656444,train,0.0010125017185447908,2.4669676672754717,0.08977324230821097
-1.06004,51.739945,train,1.5261074312680283E8,100.0,0.9999999999327313
-0.769188,51.516962,train,3635.265152612016,100.0,0.9999971760231207
4.65,51.55,train,23283.609743795518,100.0,0.9999995590920258
5.83044,50.85986,train,876.5058989013602,100.0,0.9999882877987382
5.35,52.2,train,376.05471185168534,100.0,0.9999727017022636
-0.74076,52.797876,train,0.03102675719176706,94.51921537564192,0.751386177499758
-2.768415,53.395354,train,186116.77867999865,100.0,0.9999999448414418
-3.769184,50.961059,train,0.056388673186747854,100.0,0.8459831329531698
-3.776332,50.830998,train,0.03850823268314366,100.0,0.7895210828516548
30.183557,60.032063,train,8.134058145278852,100.0,0.9987394983755257
8.535927,61.315783,train,0.004188769138204803,12.474877493155665,0.28978590399708476
8.944399,61.60384,train,1.6389634156639816,100.0,0.9937753146731232
9.480245,62.186056,train,0.3981919486012921,100.0,0.9748666039367408
9.287367,62.662395,train,0.7044268914461639,100.0,0.9856358796812017
13.952983,64.722889,train,0.05468447376752245,100.0,0.8419419657691963
13.985206,64.730103,train,0.0785810976704366,100.0,0.8844538352062963
14.424796,65.079805,train,6.79461331762318E-5,0.15320183415642227,0.006575084485572722
13.24213,65.42411,train,0.003680786061986818,10.640696417961497,0.2639176893491745
12.547785,65.04317,train,0.0022606908129244423,5.634266867887333,0.18047086865627726
14.06667,52.36667,train,0.4847546096630868,100.0,0.9792616006167474
13.784275,52.833053,train,15.745368304138756,100.0,0.9993484277702281
9.839977,54.498932,train,3848.218232785494,100.0,0.9999973322962149
9.839854,54.498825,train,3848.218232785494,100.0,0.9999973322962149
6.4,53.05,train,0.005517628516614999,20.569450384964117,0.3495806858908271
23.826231,52.794318,train,0.5611329876486629,100.0,0.982033683740536
23.838312,52.721377,train,2.453373625394757,100.0,0.9958330212332367
12.354367,51.309291,train,261.48321219313686,100.0,0.9999607411480953
12.423291,51.38636,train,1.765254214119405,100.0,0.9942180697052283
14.432609,45.581724,train,0.010209537839626285,43.6521316828168,0.498622842653085
14.5118,45.609267,train,0.006776653826388968,25.702769901652342,0.3976305712519228
20.168984,64.206225,train,0.6492876676699706,100.0,0.9844350274033535
20.082144,64.107079,train,0.1616929219186106,100.0,0.9403000578655465
15.917415,50.234117,train,1.1982906769981344E-4,0.28004740068664463,0.011537820573481452
15.38832,50.574881,train,0.012245966368265504,51.576474540232255,0.5439774658652131
